image_name,image_path,retrieved_captions_b16,retrieved_scores_b16,retrieved_image_names_b16,hit@5_b16,raw_b16,answer_b16,retrieved_captions_b32,retrieved_scores_b32,retrieved_image_names_b32,hit@5_b32,raw_b32,answer_b32
3301854980.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/3301854980.jpg,"[' A man is skating down a rail above some steps .', ' A snowboarder glides down a stair rail .', ' The rider skates down the stair rails .', ' A boy wearing skates sliding down concrete railing of steps near a pole .', ' A kid skateboards down railings of a large set of stairs .']","[0.3306879699230194, 0.3253017067909241, 0.3067116141319275, 0.30605530738830566, 0.2991195023059845]","['3346289227.jpg', '3288274849.jpg', '2907244809.jpg', '3578477508.jpg', '2968693931.jpg']",0,A snowboarder glides down a stair rail.,A snowboarder glides down a stair rail.,"[' A snowboarder glides down a stair rail .', ' A man is skating down a rail above some steps .', "" Brown ramp structure with a person on ski 's in midair ."", ' A snowboarder is going down a snowy hill next to a staircase behind a building .', ' A boy wearing skates sliding down concrete railing of steps near a pole .']","[0.37550902366638184, 0.349727988243103, 0.34846553206443787, 0.3452185094356537, 0.3445888161659241]","['3288274849.jpg', '3346289227.jpg', '3240351042.jpg', '3288274849.jpg', '3578477508.jpg']",0,A snowboarder is going down a snowy hill next to a staircase behind a pole.,A snowboarder is going down a snowy hill next to a staircase behind a pole.
1552467862.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/1552467862.jpg,"[' A man on a cellphone wearing a cowboy hat and a blue and white shirt is standing on a curb .', ' Woman , and duck , outside grocery store .', ' A man is doing something on a concession stand outside .', ' A lady wearing a cowboy hat smokes a cigarette near a trashcan .', ' A woman walking by two cardboard cowboy gunslingers outside of a building with Dave written on it .']","[0.3094593286514282, 0.2811685800552368, 0.280927836894989, 0.2797333896160126, 0.2790144085884094]","['2881202981.jpg', '4763276529.jpg', '46348866.jpg', '4829253619.jpg', '3970199532.jpg']",0,A man in a cowboy hat is standing on a porch with a child.,A man in a cowboy hat is standing on a porch with a child.,"[' A man sleeps on a bus stop bench next to a sign of the A team movie .', ' A man with long hair and a western hat sings and plays the guitar as he sits by the road with his tip jar nearby .', ' A woman walking by two cardboard cowboy gunslingers outside of a building with Dave written on it .', ' A person in a red hat is walking past a building that is in need of a paint job .', ' A man in a cowboy hat sits on bleachers near the water and plays guitar .']","[0.3276865780353546, 0.32520318031311035, 0.3116622269153595, 0.3101595640182495, 0.30336496233940125]","['4720969701.jpg', '6758092327.jpg', '3970199532.jpg', '3827171692.jpg', '3639845565.jpg']",0,A man in a cowboy hat sits on bleachers near the water and plays guitar.,A man in a cowboy hat sits on bleachers near the water and plays guitar.
516761840.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/516761840.jpg,"[' Two girls playing with people and flowers behind them .', "" Three girls jumping in front of a house 's flower garden ."", ' A child , who is wearing a tie-dyed hat , is being held by a smiling woman while she stands in a busy , grassy area .', ' Two children walk along a path holding purple flowers .', ' Two little girls sit in front of the flower garden , playing with chalk .']","[0.3326258361339569, 0.29245468974113464, 0.2780391275882721, 0.27692267298698425, 0.2713969051837921]","['516761840.jpg', '480653124.jpg', '468899237.jpg', '3701249979.jpg', '609681901.jpg']",1,Two little girls run in front of a flower garden.,Two little girls run in front of a flower garden.,"[' Two girls playing with people and flowers behind them .', ' The girl runs in the grass while others watch .', ' A child , who is wearing a tie-dyed hat , is being held by a smiling woman while she stands in a busy , grassy area .', ' Two people chasing butterflies and catching them .', ' Children participate in a sack race .']","[0.34659430384635925, 0.3207777738571167, 0.3148963153362274, 0.311953067779541, 0.30498751997947693]","['516761840.jpg', '3702038926.jpg', '468899237.jpg', '7281664064.jpg', '4594171071.jpg']",1,Two children run in a field with people and flowers behind them.,Two children run in a field with people and flowers behind them.
6953886164.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/6953886164.jpg,"[' A man surfs , the foam right behind him .', ' The surfer steadies himself as he is vaulted from the crest of the wave', ' A surfer catches a wave and tries to hold on as the surf collapses around him .', ' Waist down picture of a surfer riding a small wave .', ' A young surfer rides a wave .']","[0.30244946479797363, 0.2977767288684845, 0.2948610782623291, 0.2944057881832123, 0.2941995859146118]","['2978810122.jpg', '5571017359.jpg', '3403797144.jpg', '418667611.jpg', '2258662398.jpg']",0,A surfer rides a wave and is thrown off balance.,A surfer rides a wave and is thrown off balance.,"[' A surfer in a black wetsuit rides a wave .', ' A surfer in a black wetsuit holding his balance on the crest of a wave as it begins to break around him .', ' A surfer in a black surfing suit in motion .', ' A man in a black wetsuit is surfing on a wave .', ' A man in a wetsuit is surfing up and over a wave .']","[0.34344321489334106, 0.3405061364173889, 0.3395698666572571, 0.33884769678115845, 0.3372035622596741]","['3204922011.jpg', '7526599338.jpg', '3093971101.jpg', '141126420.jpg', '3162045919.jpg']",0,A man in a black wetsuit is surfing up and over a wave.,A man in a black wetsuit is surfing up and over a wave.
4441980889.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4441980889.jpg,"[' A group of people are sitting and eating bags of snacks .', ' The girls gathered for a summer barbecue .', ' A group of people at a get together .', ' A woman in a blue shirt with a blue bag passes by a large yard sale with colorful clothes , adults and children within .', ' A girl with brown hair and is wearing a pink and blue striped shirt is standing outside with a bunch of other people .']","[0.2945560812950134, 0.27873694896698, 0.27369067072868347, 0.2711489498615265, 0.26792457699775696]","['2781018847.jpg', '2542432380.jpg', '5821135681.jpg', '11610969.jpg', '4307968.jpg']",0,A group of people are gathered around a table with bags of food.,A group of people are gathered around a table with bags of food.,"[' This is a family getting ready for a cookout .', ' A bunch of people in gray t-shirt working with a pile of plastic sacks of goods .', ' The girls gathered for a summer barbecue .', ' A woman serving food at a family reunion .', ' Girls are waiting at a merchandise table after a rock show .']","[0.32013392448425293, 0.3142174482345581, 0.31358975172042847, 0.3116843104362488, 0.3041844069957733]","['4441980889.jpg', '2913507150.jpg', '2542432380.jpg', '4886394105.jpg', '2255753004.jpg']",1,A woman serving food at a family reunion.,A woman serving food at a family reunion.
2141713971.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/2141713971.jpg,"[' Two young teenage girls hiking through the snow on a cold winter day .', ' Two young girls are enjoying riding down a hill in the snow .', ' Two young adults are enjoying time in the snow .', ' A woman and a girl ride a sled down a hill standing up .', ' A young couple enjoys a snowball fight .']","[0.2909999489784241, 0.28815460205078125, 0.28709056973457336, 0.28593239188194275, 0.28538578748703003]","['2154062056.jpg', '5223651213.jpg', '6545713889.jpg', '2141713971.jpg', '2392281446.jpg']",1,Two young girls are enjoying riding down a hill in the snow.,Two young girls are enjoying riding down a hill in the snow.,"[' A young woman with brown hair and an elderly man with gray hair and a sweater jump in the air on a snowy hill with snowshoes on their feet .', ' Two young girls are enjoying riding down a hill in the snow .', ' A young couple enjoys a snowball fight .', ' Two people smiling while sledding down a snow covered path lined with pine trees .', ' A young man is walking through the snow with a snowboard and a dog , while another gentleman follows at a distance .']","[0.32402825355529785, 0.3174271285533905, 0.31055256724357605, 0.3087310791015625, 0.3040775656700134]","['4262694145.jpg', '5223651213.jpg', '2392281446.jpg', '4326892909.jpg', '4358399798.jpg']",0,A young woman and an elderly man are snowboarding down a snowy hill with a dog.,A young woman and an elderly man are snowboarding down a snowy hill with a dog.
6332487919.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/6332487919.jpg,"[' A woman dress in all pink and gold staring at something .', ' A young girl in pink is standing on a sidewalk looking at fancy dresses on display .', ' A woman is celebrating festivities , wearing colorful clothing , and walking elegantly .', ' Beautiful colorful costumes shown in an Indian Parade .', ' Two ladies dance in their traditional garb .']","[0.2930694818496704, 0.28089624643325806, 0.2759142816066742, 0.2741181254386902, 0.2721615433692932]","['4897972073.jpg', '4929903531.jpg', '1360456780.jpg', '4759514203.jpg', '4746185365.jpg']",0,"A woman is celebrating festivities, wearing colorful clothing, and walking elegantly.","A woman is celebrating festivities, wearing colorful clothing, and walking elegantly.","[' Beautiful colorful costumes shown in an Indian Parade .', ' A traditional ethnic wedding is taking place .', ' A woman leaving a wedding .', ' A woman is celebrating festivities , wearing colorful clothing , and walking elegantly .', ' A person is dressed up in a dress parading around the streets of a town .']","[0.3046920895576477, 0.30299144983291626, 0.29311102628707886, 0.2885309159755707, 0.2864115834236145]","['4759514203.jpg', '3504662140.jpg', '4735812382.jpg', '1360456780.jpg', '390369.jpg']",0,"A woman is celebrating festivities, wearing colorful clothing, and walking elegantly.","A woman is celebrating festivities, wearing colorful clothing, and walking elegantly."
4770171876.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4770171876.jpg,"[' A toddler swings back very high .', ' Young kid is climbing a pole .', ' A boys plays at the playground .', ' A child slides down a pole on a playground .', ' Boy on playground equipment']","[0.30511534214019775, 0.2964057922363281, 0.2962106168270111, 0.295716255903244, 0.2937295436859131]","['3396036947.jpg', '3614130083.jpg', '2807177340.jpg', '2502935765.jpg', '2407091303.jpg']",0,A young boy climbs a metal pole on a playground.,A young boy climbs a metal pole on a playground.,"[' Boy on playground equipment', ' A young child is playing with a stick at a playground .', ' A boys plays at the playground .', ' A child slides down a pole on a playground .', ' A small boy is climbing the net on a playground .']","[0.3406367897987366, 0.33589252829551697, 0.3343876004219055, 0.3343053162097931, 0.33282360434532166]","['2407091303.jpg', '2636514498.jpg', '2807177340.jpg', '2502935765.jpg', '294655770.jpg']",0,A young child is playing with a stick at a playground.,A young child is playing with a stick at a playground.
4689253216.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4689253216.jpg,"[' A group of people are standing in front of a large group of children sitting on the floor .', ' A man and a woman teaching in front of kids who were sitting on the floor as kids raise their hands .', ' Little girl in pink shirt looking back in the midst of a large crowd watching a performance by several people in red , black and white costumes .', ' A young girl wearing red faces the opposite direction from the rest of a seated audience .', ' Possibly a preschool teacher trying to explain something to her class , the little mouse could care less .']","[0.28351548314094543, 0.27572160959243774, 0.27519816160202026, 0.2645641267299652, 0.2508695125579834]","['4774480674.jpg', '4774482282.jpg', '3237799755.jpg', '3114944484.jpg', '58579865.jpg']",0,A man and a woman are teaching in front of a large group of children sitting on the floor.,A man and a woman are teaching in front of a large group of children sitting on the floor.,"[' A young girl wearing red faces the opposite direction from the rest of a seated audience .', ' an event with young adults .', ' Little girl in pink shirt looking back in the midst of a large crowd watching a performance by several people in red , black and white costumes .', ' A woman addresses a classroom of young children .', ' A group of people are standing in front of a large group of children sitting on the floor .']","[0.3094565272331238, 0.2942769527435303, 0.29247593879699707, 0.2895479202270508, 0.28904658555984497]","['3114944484.jpg', '3039095384.jpg', '3237799755.jpg', '3548411777.jpg', '4774480674.jpg']",0,A woman addresses a classroom of young children.,A woman addresses a classroom of young children.
4981184852.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4981184852.jpg,"[' Construction workers tend to the floor of what appears to be a mass transit stop .', ' Six warmly-dressed people are making their way through an opening in an Asian construction site bordered by a sunlit orange barrier fence on the left and another barrier fence on the right , which entrance is marked by a green-striped pole .', ' A group of construction workers are walking .', ' A crowd watching construction work taking place .', ' lots of workers standing on a sidewalk near a large construction site .']","[0.3294607102870941, 0.3163865804672241, 0.3112080991268158, 0.3093368411064148, 0.3071354925632477]","['36030175.jpg', '2150834797.jpg', '4044612196.jpg', '1223671563.jpg', '4981184852.jpg']",1,A group of construction workers are walking.,A group of construction workers are walking.,"[' Six warmly-dressed people are making their way through an opening in an Asian construction site bordered by a sunlit orange barrier fence on the left and another barrier fence on the right , which entrance is marked by a green-striped pole .', ' A crowd watching construction work taking place .', ' Construction workers working .', ' lots of workers standing on a sidewalk near a large construction site .', ' Workers in yellow and orange outfits are working at a construction site .']","[0.3571634292602539, 0.32719600200653076, 0.3138175308704376, 0.3135528862476349, 0.31319287419319153]","['2150834797.jpg', '1223671563.jpg', '2536889705.jpg', '4981184852.jpg', '8237901726.jpg']",1,A group of construction workers in orange and blue uniforms are standing in front of a construction site.,A group of construction workers in orange and blue uniforms are standing in front of a construction site.
3191805046.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/3191805046.jpg,"[' A buy is grinding a rail on a snowboard .', ' A snowboarder doing a handstand on a ramp .', ' A snowboarder going over a ramp .', ' A man on a snowboard is grinding a ramp .', ' A snowboarder prepares to go over a ramp .']","[0.31973254680633545, 0.309542179107666, 0.3046836256980896, 0.3030407428741455, 0.3005963861942291]","['3461583471.jpg', '3312779887.jpg', '3461583471.jpg', '3329793486.jpg', '3329793486.jpg']",0,A snowboarder is grinding a rail on a snowboard.,A snowboarder is grinding a rail on a snowboard.,"[' A buy is grinding a rail on a snowboard .', ' A man on a snowboard is grinding a ramp .', ' A snowboarder doing a handstand on a ramp .', ' A snowboarder going over a ramp .', ' A person in a white coat and pink pants snowboards at the "" snow park "" .']","[0.3484605848789215, 0.33681994676589966, 0.33489903807640076, 0.33293625712394714, 0.3289000391960144]","['3461583471.jpg', '3329793486.jpg', '3312779887.jpg', '3461583471.jpg', '3301935788.jpg']",0,A snowboarder is grinding on a rail at night.,A snowboarder is grinding on a rail at night.
49402821.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/49402821.jpg,"[' A girl kicks a ball', ' A little girl playing in a soccer game .', ' A little girl kicking a soccer ball in a soccer stadium .', ' A young girl prepares to kick a pink soccer ball .', ' A running girl prepares to kick a soccer ball .']","[0.3152678608894348, 0.302593857049942, 0.29793581366539, 0.2944270372390747, 0.2901590168476105]","['3672940355.jpg', '2341587426.jpg', '49402821.jpg', '2341755936.jpg', '2341565486.jpg']",1,A little girl kicks a ball on a green soccer field.,A little girl kicks a ball on a green soccer field.,"[' A young girl prepares to kick a pink soccer ball .', ' A little girl playing in a soccer game .', ' A girl in a pink jersey and green knee high socks kicks a soccer ball .', ' A small white-skinned girl in a pink top and jeans stands on a soccer field .', ' A little girl kicking a soccer ball in a soccer stadium .']","[0.3447163999080658, 0.34103572368621826, 0.33305275440216064, 0.329886257648468, 0.3237892985343933]","['2341755936.jpg', '2341587426.jpg', '2340688349.jpg', '3555231025.jpg', '49402821.jpg']",1,A little girl in a pink top and jeans kicks a soccer ball on a green field.,A little girl in a pink top and jeans kicks a soccer ball on a green field.
4766215198.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4766215198.jpg,"[' Man holding a blue sash that is around a woman wearing a black robe .', ' A man in a black t-shirt is tying the necktie of a man wearing a blue dress shirt .', ' There is 3 people standing and one of the women with a scarf around her neck and a black shirt on , is holding a blue cup .', ' A man in a blue shirt is holding a microphone to a man in a black suit .', "" A graduate student in a crowd of classmates shaking an older man 's hand .""]","[0.2960045635700226, 0.2920198142528534, 0.2875223457813263, 0.2846829295158386, 0.2800947427749634]","['4766215198.jpg', '3544420941.jpg', '86109322.jpg', '7160600905.jpg', '7184992060.jpg']",1,A man in a black suit is tying a blue sash around a woman's neck.,A man in a black suit is tying a blue sash around a woman's neck.,"[' An older man confronts the camera while a young man in a blue jacket looks on .', ' A woman in a blue jacket is standing outside in a crowd of people .', ' A woman interviews another woman in a large crowd .', ' A man in a black t-shirt is tying the necktie of a man wearing a blue dress shirt .', ' Two uniformed women , wearing jackets saying "" Politie "" on the back , are looking at each other in front of a crowd .']","[0.30956342816352844, 0.30557575821876526, 0.30306220054626465, 0.3010734021663666, 0.3003106117248535]","['2273871383.jpg', '4315350257.jpg', '86120741.jpg', '3544420941.jpg', '4643130562.jpg']",0,A man in a black t-shirt is tying the necktie of a man wearing a blue dress sh,A man in a black t-shirt is tying the necktie of a man wearing a blue dress sh
206647555.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/206647555.jpg,"[' A group of people kneel in fetal position with their shoes off on a dirty street .', ' A bunch of people laying or sitting on the ground outside .', ' A man is lying down in the middle of a dirty alley .', ' Many people are laying down on the pavement .', ' Workers rest against the wall after a long day .']","[0.31071120500564575, 0.30026358366012573, 0.28477248549461365, 0.28163808584213257, 0.2797790765762329]","['206647555.jpg', '4031997820.jpg', '3247865401.jpg', '2511752119.jpg', '2735517817.jpg']",1,A group of people kneel in fetal position with their shoes off on a dirty street.,A group of people kneel in fetal position with their shoes off on a dirty street.,"[' Workers rest against the wall after a long day .', ' A man sleeping on the ground against a door with plastic bags by his foot .', ' This is a street in a poor area where two people are sorting through tobacco .', ' A group of people kneel in fetal position with their shoes off on a dirty street .', ' Indian women are near piles of dirt .']","[0.31237339973449707, 0.31201982498168945, 0.3023301661014557, 0.29975733160972595, 0.29782015085220337]","['2735517817.jpg', '353913.jpg', '145558685.jpg', '206647555.jpg', '4959476952.jpg']",1,A group of people kneel in fetal position with their shoes off on a dirty street.,A group of people kneel in fetal position with their shoes off on a dirty street.
3688364166.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/3688364166.jpg,"[' A man in a hat plays his keyboard that is attached to a computer .', ' The man drums while using his earpiece to keep pace with the music .', ' A young man with a hat linking two game-boys to a synthesizer .', ' The Hawaiian singer belts out a tune .', ' An Asian technology demonstration of computers and other gadgets .']","[0.29077184200286865, 0.27959010004997253, 0.27426862716674805, 0.2734946310520172, 0.2677021622657776]","['120474559.jpg', '8123899001.jpg', '2349386416.jpg', '2978236380.jpg', '250667312.jpg']",0,A man in a hat plays his keyboard that is attached to a computer.,A man in a hat plays his keyboard that is attached to a computer.,"[' A street vendor is adjusting the grill on a bicycle-mounted brazier .', ' This is a professional fisherman .', ' This is a mariachi singer preparing to sing .', ' A man working as a holiday street vendor', ' A man working on the boat "" California \'s Keeper "" .']","[0.3173171579837799, 0.29607725143432617, 0.2953074276447296, 0.2934291958808899, 0.29259106516838074]","['5485896726.jpg', '6060344876.jpg', '4806178660.jpg', '3713265936.jpg', '6217699262.jpg']",0,A man in a white hat and white shirt playing music on a stage.,A man in a white hat and white shirt playing music on a stage.
2308352490.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/2308352490.jpg,"[' A man without a shirt works on a roof .', ' A man is working on top of a roof .', ' Guys on the roof doing their work .', ' A man wearing a black jacket is working on a roof .', ' A man is on a rooftop re-patching the roof .']","[0.2998383045196533, 0.29458820819854736, 0.29073330760002136, 0.2886647880077362, 0.2874905467033386]","['544039045.jpg', '2063272936.jpg', '1415960251.jpg', '2308352490.jpg', '3212671393.jpg']",1,A man wearing a black jacket is working on a roof.,A man wearing a black jacket is working on a roof.,"[' A man on a ladder repairs the roof of a building .', ' Window cleaner attached to a harness .', ' A man is on a rooftop re-patching the roof .', ' A man wearing a black jacket is working on a roof .', ' Two men re-tarring a roof on a sunny day .']","[0.3121105432510376, 0.30865687131881714, 0.3031066358089447, 0.29922106862068176, 0.29842260479927063]","['2901375404.jpg', '86120876.jpg', '3212671393.jpg', '2308352490.jpg', '2603743747.jpg']",1,A man wearing a black jacket is working on a roof.,A man wearing a black jacket is working on a roof.
2712974062.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/2712974062.jpg,"[' A woman sits at an outdoor festival or show and sips on a beverage .', ' A woman in a multicolored dress is holding a plastic cup while gesturing with the other hand .', ' A woman dances next to a stage during a music festival .', ' Asian spectators .', ' A native girl showing a slingshot to the camera .']","[0.29345881938934326, 0.29237595200538635, 0.28128162026405334, 0.27876803278923035, 0.2766845226287842]","['4671069535.jpg', '2712974062.jpg', '4607507068.jpg', '3541915243.jpg', '2185255150.jpg']",1,A woman in a colorful dress is holding a plastic cup and gesturing with her other hand.,A woman in a colorful dress is holding a plastic cup and gesturing with her other hand.,"[' A woman dances next to a stage during a music festival .', ' A woman sits at an outdoor festival or show and sips on a beverage .', ' A woman is hugging a man in a crowd .', ' A woman is celebrating festivities , wearing colorful clothing , and walking elegantly .', ' The back of a lady wearing a blue halter top is shown , a crowd in the distance .']","[0.36542946100234985, 0.3295055031776428, 0.3177449405193329, 0.31147295236587524, 0.3111647367477417]","['4607507068.jpg', '4671069535.jpg', '4747331858.jpg', '1360456780.jpg', '1285874746.jpg']",0,A woman dances next to a stage during a music festival.,A woman dances next to a stage during a music festival.
179620911.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/179620911.jpg,"[' Spectators watch as a skateboarder does tricks .', ' A group of people watches a boy on a skateboard launch off a ramp .', ' A group of people in red play the drums while a performer walks on stilts by the river .', ' One man doing stunts while onlookers watch him .', ' These agile young people have climbed behind the bleachers to watch the action .']","[0.31394168734550476, 0.3044695258140564, 0.3026922643184662, 0.2997664511203766, 0.2979068458080292]","['3648097366.jpg', '3404870997.jpg', '118717792.jpg', '5381684062.jpg', '4805058459.jpg']",0,A group of people watch a man on stilts walk by the water.,A group of people watch a man on stilts walk by the water.,"[' People enjoying lunch outside with a bridge in the background .', ' People sit and walk outside near the water .', ' People standing and sitting at a dock .', ' Several people are sitting outside eating in the city with Canadian flags flying .', ' A young Asian girl dressed in red , white , and black sitting on a bench on a deck by water .']","[0.3145085573196411, 0.31340086460113525, 0.3069436550140381, 0.3065270185470581, 0.3058638572692871]","['4725002777.jpg', '512991147.jpg', '4968390309.jpg', '4725002777.jpg', '450425195.jpg']",0,Several people are sitting outside eating in the city with Canadian flags flying.,Several people are sitting outside eating in the city with Canadian flags flying.
2887614578.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/2887614578.jpg,"[' Two brown dogs are playing in a field .', ' Two dogs running in a field .', ' Two dogs are playing catch in a field .', ' Two dogs are running side by side in the field .', ' Two dogs are running in a field .']","[0.3287510275840759, 0.3278568685054779, 0.327167272567749, 0.32631006836891174, 0.3236580193042755]","['3260191163.jpg', '3276895962.jpg', '3164328039.jpg', '478750151.jpg', '1095590286.jpg']",0,Two brown dogs are playing catch in a field.,Two brown dogs are playing catch in a field.,"[' Two brown dogs are playing in a field .', ' Two brown dogs in a grassy field , one jumping for a ball .', ' Two dogs are playing catch in a field .', ' Two brown dogs run together .', ' Two dogs are running side by side in the field .']","[0.36670270562171936, 0.3664863109588623, 0.35331234335899353, 0.34875622391700745, 0.3464885652065277]","['3260191163.jpg', '304408047.jpg', '3164328039.jpg', '3626998066.jpg', '478750151.jpg']",0,Two brown dogs are playing in a field.,Two brown dogs are playing in a field.
5330858932.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/5330858932.jpg,"[' A little girl wearing a very colorful outfit with a hat and a scarf sitting in the snow next to a snow angle .', ' Children play in a pile of snow .', ' A child playing in the snow .', ' a kid playing in the snow .', ' A young child playing in the snow .']","[0.3217390775680542, 0.30125898122787476, 0.30063238739967346, 0.2990269362926483, 0.298933207988739]","['5330858932.jpg', '3144705706.jpg', '3128180391.jpg', '4321467102.jpg', '3246363139.jpg']",1,A little girl wearing a very colorful outfit with a hat and a scarf sitting in the snow next to a,A little girl wearing a very colorful outfit with a hat and a scarf sitting in the snow next to a,"[' A little girl wearing a very colorful outfit with a hat and a scarf sitting in the snow next to a snow angle .', ' There is a person sitting on a plastic blow-up float in the high piled snow .', ' A lady is lying in the snow making a snow angel .', ' A man in winter gear and a ski mask lays upon a pile of snow .', ' A snowboarder on a wide plain of snow']","[0.3436586260795593, 0.33834439516067505, 0.32061442732810974, 0.30773067474365234, 0.30634430050849915]","['5330858932.jpg', '2140182410.jpg', '3324049172.jpg', '5353965495.jpg', '3364026240.jpg']",1,A little girl wearing a very colorful outfit with a hat and a scarf sitting in the snow next to a,A little girl wearing a very colorful outfit with a hat and a scarf sitting in the snow next to a
4564193650.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4564193650.jpg,"[' An urban park setting with a young girl in a pink sweater shrug jumping from a low concrete wall onto the ground .', ' A girl jumping on pavement .', ' A girl walking up the stairs .', ' A woman is walking up a staircase surrounded by some sort of concrete structure .', ' A woman walking across a bridge .']","[0.2989816665649414, 0.296602725982666, 0.2885850667953491, 0.2867654263973236, 0.28363510966300964]","['244799313.jpg', '3477681171.jpg', '4784638712.jpg', '2334933071.jpg', '4352857810.jpg']",0,A woman walking across a bridge.,A woman walking across a bridge.,"[' A man is skating down a rail above some steps .', ' A skateboarder rides up a concrete wall , nearly falling off as he tries a trick .', ' A man in jeans and a t-shirt jumping in front of a short wall .', ' A skater slides down a wall beside a long staircase .', ' A man flies through the air on his skateboard above a white staircase .']","[0.33660581707954407, 0.33397918939590454, 0.3281632363796234, 0.32268765568733215, 0.3216540813446045]","['3346289227.jpg', '7187734520.jpg', '1409001204.jpg', '3697003897.jpg', '2306674172.jpg']",0,"A skateboarder rides up a concrete wall, nearly falling off as he tries a trick.","A skateboarder rides up a concrete wall, nearly falling off as he tries a trick."
3631344685.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/3631344685.jpg,"[' The batter , who is wearing the number 5 , swinging at the pitch .', ' A professional baseball game that includes The Los Angeles Angels of Anaheim .', ' A baseball player is in the air over another player , who is on te ground touching a base .', ' A baseball player swings the bat as a catcher and umpire watch .', ' A professional baseball player swings his bat in an attempt to hit an oncoming baseball .']","[0.29082801938056946, 0.28359928727149963, 0.2720673978328705, 0.2654430866241455, 0.257191002368927]","['4887379358.jpg', '833319080.jpg', '7673105012.jpg', '3631344685.jpg', '3587847246.jpg']",1,A professional baseball player swings his bat in an attempt to hit an oncoming baseball.,A professional baseball player swings his bat in an attempt to hit an oncoming baseball.,"[' A baseball player swings his bat to hit a traveling baseball .', ' A professional baseball player swings his bat in an attempt to hit an oncoming baseball .', ' The batter , who is wearing the number 5 , swinging at the pitch .', ' The baseball player takes a swing .', ' A left hitter swings a baseball bat at a pitched baseball .']","[0.2888171970844269, 0.28633856773376465, 0.28253859281539917, 0.27959495782852173, 0.2784287631511688]","['7600282242.jpg', '3587847246.jpg', '4887379358.jpg', '3631344685.jpg', '7380101140.jpg']",1,A baseball player swings his bat to hit a traveling baseball.,A baseball player swings his bat to hit a traveling baseball.
3040051410.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/3040051410.jpg,"[' A man and a woman wearing coats are facing standing outside facing each other , but not looking at each other .', ' Smiling , brown-eyed couple in a crowd .', ' A smiling man leaning to his right stands behind a smiling woman leaning to her left .', ' Man and woman in black stand close together on the street .', ' A man in a black cap and black coat looks down while standing next to a woman wearing a blue scarf and gray coat , whose hair is in her eyes .']","[0.26656532287597656, 0.2625528872013092, 0.25460565090179443, 0.25450560450553894, 0.2538858950138092]","['2417169797.jpg', '1616016569.jpg', '3234719720.jpg', '4686568156.jpg', '2159081186.jpg']",0,A man and a woman are standing close together and smiling.,A man and a woman are standing close together and smiling.,"[' Man and woman in black stand close together on the street .', ' Smiling , brown-eyed couple in a crowd .', ' a man and a woman are dressed in black coats', ' A man and woman both wearing black coats pose for a picture .', ' A man sticks his tongue out at the camera , a woman smirks at it .']","[0.2812347710132599, 0.27350595593452454, 0.26109597086906433, 0.2597009539604187, 0.2548142671585083]","['4686568156.jpg', '1616016569.jpg', '3134585858.jpg', '3134585858.jpg', '279550225.jpg']",0,A man and woman both wearing black coats pose for a picture.,A man and woman both wearing black coats pose for a picture.
