image_name,image_path,retrieved_captions,retrieved_scores,retrieved_image_names,hit@1,hit@5,hit@10,raw_phi,answer_phi,raw_llava,answer_llava
4470113445.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4470113445.jpg,"[' A brown-haired keyboardist in a white t-shirt and blue jeans performing with his band .', ' a microphone is the vocal point , but there is a man with glasses holding a guitar , and in the background someone in a yellow shirt on the drum set .', ' A man wearing a red t-shirt , jeans and glasses is playing a musical instrument .', ' A man dressed in jeans and a red shirt is playing an instrument .', ' A man with blue jeans and glasses stands playing a guitar in a room with two chairs .']","[0.3614109456539154, 0.3608607053756714, 0.3570684492588043, 0.34891918301582336, 0.34162309765815735]","['235181781.jpg', '2679382862.jpg', '4470892676.jpg', '4470892454.jpg', '480074435.jpg']",0,0,0,A man with glasses and a red shirt is standing in a room with two chairs.,A man with glasses and a red shirt is standing in a room with two chairs.,A man wearing a red shirt and glasses is playing a guitar.,A man wearing a red shirt and glasses is playing a guitar.
2058989634.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/2058989634.jpg,"[' Many runners in a city street , a crowd watches on with trees in the background .', ' People run a marathon for the Race for the Cure foundation .', ' There is a large crowd of runners .', "" A crowd of people running together in the marathon ' Race for the Cure ' ."", ' A large group of people participate in a marathon along a city street .']","[0.3191516697406769, 0.3143371343612671, 0.314292311668396, 0.3138566017150879, 0.31365421414375305]","['4072394356.jpg', '2606809801.jpg', '3252985078.jpg', '2606809801.jpg', '2606809801.jpg']",0,0,0,A large group of people participate in a marathon along a city street.,A large group of people participate in a marathon along a city street.,A large group of people participate in a marathon along a city street.,A large group of people participate in a marathon along a city street.
3199895624.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/3199895624.jpg,"[' The two main people in this picture are being photographed by a cellular device .', ' A couple with a "" Longchamp "" bag is looking at a digital camera \'s LCD viewer .', ' A man standing on his cellphone next to a picture of a woman .', ' This man and women are dressed up taking a photo .', ' A man is standing next to a woman and he is holding an electronic device to his ear .']","[0.3389322757720947, 0.3318633437156677, 0.31891345977783203, 0.31428855657577515, 0.3136778473854065]","['4808012401.jpg', '4857778452.jpg', '3517414605.jpg', '4930614976.jpg', '3533484468.jpg']",0,0,0,A man and a woman are looking at a cell phone.,A man and a woman are looking at a cell phone.,A man and a woman are standing next to each other and the man is holding a cell phone to his ear.,A man and a woman are standing next to each other and the man is holding a cell phone to his ear.
234241682.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/234241682.jpg,"[' A soccer game occurring at sunset .', ' A soccer game at sunset', ' Soccer teams play on a field as the sun sets behind a line of trees .', ' A soccer game is going on at sundown .', ' A soccer game being played as the sun sets .']","[0.3562409281730652, 0.35535600781440735, 0.3538913130760193, 0.3535129129886627, 0.3383655250072479]","['4444452893.jpg', '234241682.jpg', '4444452893.jpg', '2813784259.jpg', '234241682.jpg']",0,1,1,A soccer game is being played as the sun sets.,A soccer game is being played as the sun sets.,A soccer game is going on at sundown.,A soccer game is going on at sundown.
217949158.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/217949158.jpg,"[' A woman weaving a striped piece of cloth with others in the background .', ' One Indian lady at a weave making a blanket .', ' A young lady weaves together a colorful piece .', ' A woman in a black coat is weaving with red , blue , and yellow thread .', ' A woman sitting outside weaving a long piece of red , white , and blue cloth .']","[0.38825762271881104, 0.3740465044975281, 0.3713993430137634, 0.36773449182510376, 0.3662349283695221]","['1775007639.jpg', '3058361320.jpg', '4375860427.jpg', '4375860427.jpg', '4586078680.jpg']",0,0,0,A woman weaving a striped piece of cloth with others in the background.,A woman weaving a striped piece of cloth with others in the background.,A woman weaving a striped piece of cloth with others in the background.,A woman weaving a striped piece of cloth with others in the background.
3642604708.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/3642604708.jpg,"[' A boy toddler play outside on a clothes rack full of tied dye shirts .', ' A young boy is hanging onto a clothing rack .', ' A boy in a blue shirt hanging on a rack of clothes .', ' A boy is playing on a clothing rack .', ' Boy stands near laundry hanging out to dry .']","[0.4025423526763916, 0.36944958567619324, 0.3677746653556824, 0.36336806416511536, 0.3568684160709381]","['3642604708.jpg', '3642604708.jpg', '3642604708.jpg', '3642604708.jpg', '4062975938.jpg']",1,1,1,A young boy in a blue shirt is hanging onto a rack of colorful tie-dye shirts,A young boy in a blue shirt is hanging onto a rack of colorful tie-dye shirts,A young boy is hanging onto a clothing rack.,A young boy is hanging onto a clothing rack.
4716333601.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4716333601.jpg,"[' Two men in Turkey walking down the street , talking .', ' A man and a little girl take luggage down a red street .', ' A man with a red shirt and white shorts is walking near a man with a white shirt and black pants down a busy street .', ' The older man and the boy are walking on a busy street .', ' A lady in a gray shirt is walking on a busy street with a child in a red shirt .']","[0.35933753848075867, 0.34725990891456604, 0.3436656594276428, 0.3425735533237457, 0.335197776556015]","['2131732722.jpg', '338415742.jpg', '4659370314.jpg', '4507759454.jpg', '2695004728.jpg']",0,0,0,A man and a little girl take luggage down a red street.,A man and a little girl take luggage down a red street.,A woman in a striped shirt walks down a busy street.,A woman in a striped shirt walks down a busy street.
5064970423.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/5064970423.jpg,"[' A young girl is wearing a costume and placing her hand on her chin .', ' A child sits with its head on its arm in a room .', ' A little baby with dirty fingers and smudges on her face points to her blue eye .', ' A girl in a wheelchair with a red and white shirt has red dots all over her face .', ' A baby with a dirty face .']","[0.31781965494155884, 0.3165654242038727, 0.31356751918792725, 0.3132653534412384, 0.31045106053352356]","['5064970423.jpg', '4800880656.jpg', '6901983968.jpg', '3717467586.jpg', '6901983968.jpg']",1,1,1,A young girl is wearing a costume and placing her hand on her chin.,A young girl is wearing a costume and placing her hand on her chin.,A young girl is wearing a costume and placing her hand on her chin.,A young girl is wearing a costume and placing her hand on her chin.
3050606344.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/3050606344.jpg,"[' A man , protected by a helmet and other protective gear , is battling his way down rough rapids in a red one-man kayak .', ' A man with a "" Number 5 "" label on his chest kayaks through rapids .', ' A man pilots a kayak through rough rapids .', ' A young man is kayaking in very rough waters .', ' A man wearing a safety helmet and a red and black life vest is piloting his yellow Wave Sport kayak in rough waters .']","[0.39666470885276794, 0.3903481960296631, 0.37427830696105957, 0.3737272620201111, 0.3731120228767395]","['1789111454.jpg', '7789878742.jpg', '2894576909.jpg', '7680212664.jpg', '7680212664.jpg']",0,0,0,A man wearing a safety helmet and a red and black life vest is piloting his yellow Wave Sport kay,A man wearing a safety helmet and a red and black life vest is piloting his yellow Wave Sport kay,A man in a red kayak is navigating through rough rapids.,A man in a red kayak is navigating through rough rapids.
275858550.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/275858550.jpg,"[' A man in a unique costume is playing the bagpipes while some people stare at him .', ' People marching down a street playing band instruments , a man in foreground is dressed like a baker .', ' On a busy street corner filled with people there is a colored gentleman with a bag over his shoulder standing in front of the caucasian lady looking at a camera and possibly taking a picture .', ' An eclectic group of musicians and actors perform for a group of tourists .', ' A man in bavarian clothing playing with a string yo-yo .']","[0.3437488377094269, 0.3352004587650299, 0.33230704069137573, 0.3307384252548218, 0.3289486765861511]","['7156329476.jpg', '4003793942.jpg', '4933572022.jpg', '2797640772.jpg', '6788100307.jpg']",0,0,0,A man in a unique costume is playing the bagpipes while some people stare at him.,A man in a unique costume is playing the bagpipes while some people stare at him.,A man in a unique costume is playing the bagpipes while some people stare at him.,A man in a unique costume is playing the bagpipes while some people stare at him.
4852300027.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4852300027.jpg,"[' A man dressed in his cultural robe , and sandals is waiting to cross the street .', ' The man in the white hat has various items on the sidewalk .', ' A man dressed in white is standing on the sidewalk .', ' A street performer ( human statue ) dressed all in white poses outside .', ' A man dressed in white is standing in a street .']","[0.3721209764480591, 0.35848432779312134, 0.3502561151981354, 0.34900620579719543, 0.34788617491722107]","['222310878.jpg', '3476902807.jpg', '4852300027.jpg', '3381700783.jpg', '4852300027.jpg']",0,1,1,A man dressed in white is standing on the sidewalk.,A man dressed in white is standing on the sidewalk.,A man dressed in white is standing on the sidewalk.,A man dressed in white is standing on the sidewalk.
2282573692.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/2282573692.jpg,"[' Two women in a whirlpool with towels on the heads laughing .', ' Two women laughing in an indoor hot tub .', ' Two women are bathing at a spa .', ' Two women , one older and one younger , laughing in a jacuzzi at a spa .', ' Two people are in a hot tub .']","[0.36226987838745117, 0.3455164432525635, 0.3428662419319153, 0.34171876311302185, 0.3286869525909424]","['2282573692.jpg', '2282573692.jpg', '2282573692.jpg', '2282573692.jpg', '2915698477.jpg']",1,1,1,Two women in a whirlpool with towels on the heads laughing.,Two women in a whirlpool with towels on the heads laughing.,"Two women are in a hot tub, laughing and enjoying their time together.","Two women are in a hot tub, laughing and enjoying their time together."
3340575518.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/3340575518.jpg,"[' Missed that point by a landslide .', ' Many people are climbing the mountain surrounded by pretty green trees .', ' A mountain landscape .', ' People are hiking up a mountain with no greenery .', ' A climber approaches the top of a cliff high above the surrounding terrain .']","[0.31304946541786194, 0.31244513392448425, 0.29420143365859985, 0.29303282499313354, 0.2878238260746002]","['122958692.jpg', '121800200.jpg', '95151149.jpg', '3944884778.jpg', '288880576.jpg']",0,0,0,A group of people are sitting on a hillside with a mountainous landscape in the background.,A group of people are sitting on a hillside with a mountainous landscape in the background.,A mountain landscape with a hillside and a mountain top.,A mountain landscape with a hillside and a mountain top.
2341850464.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/2341850464.jpg,"[' An older man wearing jeans and a baseball cap sits on a lawn chair in a busy section of an urban area .', ' Man in hat and headphones on red camp chair reading .', ' A man with a black hat reading a book while sitting on a red folding chair .', ' An elderly man with a red shirt and glasses sits under an umbrella .', ' An old man wit a straw hat and umbrella is smiling while sitting and watching something in the distance .']","[0.37052932381629944, 0.3702864944934845, 0.36981624364852905, 0.360221266746521, 0.35956528782844543]","['3706980933.jpg', '3822476498.jpg', '3822476498.jpg', '2341850464.jpg', '2341850464.jpg']",0,1,1,An older man with a straw hat and umbrella is smiling while sitting and watching something in the distance.,An older man with a straw hat and umbrella is smiling while sitting and watching something in the distance.,An older man wearing jeans and a baseball cap sits on a lawn chair in a busy section of an urban,An older man wearing jeans and a baseball cap sits on a lawn chair in a busy section of an urban
4973604926.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4973604926.jpg,"[' Two people stand in front of a building with graffiti that reads "" Boss Life "" .', ' People standing outside of "" Vira Virou . ""', "" Here is a picture of locals hanging out in front of a store , talking on the phone and making sure their graffiti sign does n't get tagged ."", ' Young people walk on the street outside of an apartment building called "" Love Story "" .', ' People are walking in front of a tourist information building displaying the following on its facade : pain is temporary , quitting lasts forever .']","[0.36193135380744934, 0.33712366223335266, 0.32538488507270813, 0.3241077959537506, 0.31572210788726807]","['4973604926.jpg', '3808149060.jpg', '307000532.jpg', '4682354270.jpg', '4916205156.jpg']",1,1,1,"Two people stand in front of a building with graffiti that reads "" Boss Life "".","Two people stand in front of a building with graffiti that reads "" Boss Life "".","Two people standing in front of a building with graffiti that reads "" Boss Life"".","Two people standing in front of a building with graffiti that reads "" Boss Life""."
380041023.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/380041023.jpg,"[' A basett hound runs for a falling biscut .', ' A dog with a brindle-colored coat is running across the yard .', ' Brown dog with mouth open running toward camera in a wooded area .', ' Brown and tan dog runs through brown , leafy terrain', ' The large , brownish dog is running through a grassy area .']","[0.35282376408576965, 0.34506168961524963, 0.34461358189582825, 0.3394128978252411, 0.3393646776676178]","['314603661.jpg', '380041023.jpg', '2410040397.jpg', '3148647065.jpg', '2180480870.jpg']",0,1,1,A brown dog with a brindle-colored coat is running across the yard.,A brown dog with a brindle-colored coat is running across the yard.,A brown dog with a brindle coat is running through a grassy area.,A brown dog with a brindle coat is running through a grassy area.
281297361.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/281297361.jpg,"[' A older man in a orange wrap looks into the camera on the sidewalk of a city .', ' The woman who is wearing a bowtie is walking down the streets of New York .', ' An elderly woman wearing glasses and a scarf .', ' The old man is wearing glasses , a scarf , and a hat .', ' This man seems to be trying to make some kind of political statement in a busy city .']","[0.3028997778892517, 0.29764920473098755, 0.2971762418746948, 0.2952476143836975, 0.2944149374961853]","['2688902319.jpg', '4816481551.jpg', '281297361.jpg', '3427540832.jpg', '4442382200.jpg']",0,1,1,An elderly woman wearing glasses and a scarf.,An elderly woman wearing glasses and a scarf.,An elderly woman wearing glasses and a scarf.,An elderly woman wearing glasses and a scarf.
5767811093.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/5767811093.jpg,"[' A baseball player in white swings for the ball as the player in brown is waiting to intercept .', ' a baseball player , mid-swing at the plate .', ' A man in a white and black uniform is attempting to hit the baseball .', ' The batter swings and strikes out .', ' A baseball player taking a swing at the plate .']","[0.3437405228614807, 0.3413441777229309, 0.3408666253089905, 0.33828598260879517, 0.3376182019710541]","['3513362553.jpg', '2575846076.jpg', '7600282242.jpg', '2557801204.jpg', '821071719.jpg']",0,0,0,A baseball player in white swings for the ball as the player in brown is waiting to intercept.,A baseball player in white swings for the ball as the player in brown is waiting to intercept.,A baseball player in white swings for the ball as the player in brown is waiting to intercept.,A baseball player in white swings for the ball as the player in brown is waiting to intercept.
4850814517.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4850814517.jpg,"[' A cute boy is turning the handle of what looks to be a giant drill statue .', "" A boy from another country is being photographed by a tourist , and he does n't know what to make of it ."", ' A young man at a festival in black boots , brown skirt , vest and hate is performing street art .', ' A blond man is drinking from a public fountain .', ' A bronze street performer pretends to make a movie while a confused boy watches .']","[0.3484056890010834, 0.34468701481819153, 0.33591020107269287, 0.33169347047805786, 0.3315851390361786]","['2990934685.jpg', '4950418907.jpg', '5587932348.jpg', '4850814517.jpg', '5901845159.jpg']",0,1,1,A blond man is drinking from a public fountain.,A blond man is drinking from a public fountain.,A boy is drinking from a fountain.,A boy is drinking from a fountain.
8091220380.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/8091220380.jpg,"[' Three belly dancers posing .', ' Two women are performing a dance wearing bright colors with a dark sky in the background .', ' one performer wearing a feathered headdress dancing with another performer in the streets', ' Female dancers dancing on a beach with boats in the background .', ' The Seattle Belly Dancers competition contest .']","[0.3356795608997345, 0.331156462430954, 0.3284502923488617, 0.32791972160339355, 0.3275843560695648]","['4697732220.jpg', '8091220380.jpg', '311146855.jpg', '5922945248.jpg', '4851502092.jpg']",0,1,1,Two women are performing a dance wearing bright colors with a dark sky in the background.,Two women are performing a dance wearing bright colors with a dark sky in the background.,Two women are performing a dance wearing bright colors with a dark sky in the background.,Two women are performing a dance wearing bright colors with a dark sky in the background.
3599568766.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/3599568766.jpg,"[' The skinny dog with the long tail is traveling through the field .', ' A dog running up a sandy hill', ' A grayhound dog is sprinting .', ' A white greyhound dog wearing a muzzle runs around a track .', ' The white dog with pointed ears is running on the dirt .']","[0.33686015009880066, 0.33599933981895447, 0.335001140832901, 0.3342495858669281, 0.33394789695739746]","['2965604928.jpg', '3207654194.jpg', '3223973114.jpg', '3036596725.jpg', '2430860418.jpg']",0,0,0,A white dog with pointed ears is running on the dirt.,A white dog with pointed ears is running on the dirt.,A dog running on a dirt road.,A dog running on a dirt road.
81370406.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/81370406.jpg,"[' A blond woman with a white tank top and white pants is holding a receipt while standing in a lobby with doors behind her .', ' female arriving at a scene possibly at a mall .', ' An elderly woman with white hair and glasses is next to a window and in front of an open cash register drawer .', ' A middle-aged blond woman wearing a black sleeveless top , white pants , and a frown stands at a transit stop .', ' The lady pedestrian appears oblivious to the large ad in the window she is passing .']","[0.36225488781929016, 0.32539623975753784, 0.32169219851493835, 0.312544047832489, 0.311201810836792]","['81370406.jpg', '4738025604.jpg', '91875542.jpg', '2940522002.jpg', '2332186035.jpg']",1,1,1,A blond woman with a white tank top and white pants is holding a receipt while standing in a lobby,A blond woman with a white tank top and white pants is holding a receipt while standing in a lobby,A blond woman with a white tank top and white pants is holding a receipt while standing in a lobby,A blond woman with a white tank top and white pants is holding a receipt while standing in a lobby
3367399.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/3367399.jpg,"[' A man in a jacket is standing in a gas station , next to a car and lights are shining in the distance .', ' Picture of a guy at a gas station .', "" A man fills his SUV up with gas at Terrible 's ."", ' A man in a tan jacket at the gas station pumping gas .', ' A black man getting gas at a gas station .']","[0.37282243371009827, 0.3546494245529175, 0.3508398234844208, 0.34704822301864624, 0.3451026380062103]","['3367399.jpg', '4482794481.jpg', '1364747344.jpg', '3367399.jpg', '4961215860.jpg']",1,1,1,A man in a tan jacket is pumping gas into his car at a gas station.,A man in a tan jacket is pumping gas into his car at a gas station.,A man in a tan jacket is pumping gas at a gas station.,A man in a tan jacket is pumping gas at a gas station.
1998457059.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/1998457059.jpg,"[' A body boarder with yellow flippers gets thrown around by a wave .', ' a body boarder is being dumped on the beach by a wave whilst other surfers are standing around in the water .', ' People surfing in the water on a bug wave .', ' A child is pushed by a large wave while holding his yellow surfboard .', ' The man is tossed from his boogie board by a large wave .']","[0.3702066242694855, 0.35161352157592773, 0.3499080538749695, 0.3496178090572357, 0.3417683243751526]","['3293642024.jpg', '1998457059.jpg', '4323764409.jpg', '1998457059.jpg', '3293642024.jpg']",0,1,1,A man is being tossed by a wave while holding his yellow surfboard.,A man is being tossed by a wave while holding his yellow surfboard.,A man is being thrown off his surfboard by a wave.,A man is being thrown off his surfboard by a wave.
87761964.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/87761964.jpg,"[' Men fishing off of a pier built out of stone .', ' Warmly , casual dressed people looking at rock art sculptures that are in a body of water .', ' Seven men standing on some type of pyramid shaped object by the water .', ' A group of men on stairs leading to a large body of water .', ' Men stand on steps leading out of a body of water']","[0.3542425334453583, 0.3443768322467804, 0.33849427103996277, 0.33778420090675354, 0.3345146179199219]","['6369706433.jpg', '4020631259.jpg', '87761964.jpg', '87761964.jpg', '87761964.jpg']",0,1,1,Men stand on steps leading out of a body of water.,Men stand on steps leading out of a body of water.,Men standing on a pyramid shaped object by the water.,Men standing on a pyramid shaped object by the water.
4388402668.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4388402668.jpg,"[' A small girl learning to fold some clothes .', ' A young girl is reading a book amidst a large mess of clothes .', ' A young girl folding a white piece of clothing from a laundry basket .', ' A small , child on her hands and knees , appears to be wiping tiles with a cloth .', ' A little girl checking out her clothing .']","[0.4079996645450592, 0.3596462309360504, 0.3446449339389801, 0.34299492835998535, 0.3393135070800781]","['4388402668.jpg', '4565405799.jpg', '2268801262.jpg', '2573138540.jpg', '4388402668.jpg']",1,1,1,A small girl learning to fold some clothes.,A small girl learning to fold some clothes.,A young girl is reading a book amidst a large mess of clothes.,A young girl is reading a book amidst a large mess of clothes.
2109280562.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/2109280562.jpg,"[' A man wearing a hula skirt stands on the shore with the ocean behind him with 2 rows of pigs lying on their backs .', ' A man wearing a grass skirt , is standing in the grass among a group of pigs on their backs near the coast .', ' Hawaiian is preparing over 20 pigs in a peaceful ritual .', ' There is a man standing near ocean with several pigs on their backs .', ' A man standing on grass next to the water around 13 dead pigs .']","[0.3893273174762726, 0.3535606861114502, 0.33684512972831726, 0.3313487768173218, 0.33022546768188477]","['2109280562.jpg', '2109280562.jpg', '2109280562.jpg', '2109280562.jpg', '2109280562.jpg']",1,1,1,A man wearing a grass skirt stands on the shore with the ocean behind him with 2 rows of pigs lying,A man wearing a grass skirt stands on the shore with the ocean behind him with 2 rows of pigs lying,A man wearing a grass skirt stands on the shore with the ocean behind him with 2 rows of pigs lying,A man wearing a grass skirt stands on the shore with the ocean behind him with 2 rows of pigs lying
55473406.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/55473406.jpg,"[' Sole mountain climber stands atop snowy peak looking left .', ' On a mountaintop a climber is seen in the distance , black figure against white snow', ' A mountain climber on a snowy plain near a mountaintop .', ' A mountain climber on the summit of a high peak .', ' Man climbing a steep snow-covered slope .']","[0.3450104296207428, 0.3392864763736725, 0.33551469445228577, 0.33400440216064453, 0.3334236145019531]","['56494233.jpg', '336551609.jpg', '336551609.jpg', '2931721215.jpg', '2109911919.jpg']",0,0,0,A man in a red jacket stands on top of a snow-covered mountain peak.,A man in a red jacket stands on top of a snow-covered mountain peak.,A man wearing a red jacket and black pants is sitting on a snowy mountain top.,A man wearing a red jacket and black pants is sitting on a snowy mountain top.
4963468841.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4963468841.jpg,"[' Two men run a race next to each other ; one is listening to music .', ' Two runners with marathon tags wearing black shirts .', ' Two men run in a race , side by side .', ' Two men are running with numbers pinned to their shirts .', ' Two men are participating in a race .']","[0.3304154574871063, 0.3302949070930481, 0.3296927511692047, 0.328189492225647, 0.32242974638938904]","['4633283026.jpg', '4963468841.jpg', '4966417717.jpg', '3282649301.jpg', '4961508842.jpg']",0,1,1,Two runners with marathon tags wearing black shirts.,Two runners with marathon tags wearing black shirts.,Two men run a race next to each other ; one is listening to music.,Two men run a race next to each other ; one is listening to music.
485921585.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/485921585.jpg,"[' A man is doing tricks on a bicycle on a ramp while a crowd watches nearby .', ' A man wearing a green shirt is jumping his bicycle off a ramp .', ' A biker doing a trick off of a ramp that reads "" RONA "" and "" Cariboos Brewing "" .', ' A man is doing a trick on a bike in the air over a ramp .', ' A biker reaches the apex of his ramp while onlookers watch his feat .']","[0.35730043053627014, 0.34769105911254883, 0.346256822347641, 0.3460077941417694, 0.34550580382347107]","['2500582887.jpg', '3696698390.jpg', '6044445148.jpg', '2982881046.jpg', '5513727638.jpg']",0,0,0,A man is doing a trick on a bike in the air over a ramp while onlookers watch his feat,A man is doing a trick on a bike in the air over a ramp while onlookers watch his feat,A man is doing tricks on a bicycle on a ramp while a crowd watches nearby.,A man is doing tricks on a bicycle on a ramp while a crowd watches nearby.
4826833243.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4826833243.jpg,"[' A group of birds are flying chaotically in a yard in the city .', ' Pigeons gather at the edge of a park in a city .', ' Seagulls fighting over a scrap of bread .', ' Flock of pigeons flying in front of building with a mural painted on it .', ' A flock of birds fly up from the ground next to a building with a mural .']","[0.382080078125, 0.3577273488044739, 0.338962584733963, 0.3358544111251831, 0.3292903006076813]","['4826833243.jpg', '2863186021.jpg', '3294830188.jpg', '310728631.jpg', '310728631.jpg']",1,1,1,A group of birds are flying chaotically in a yard in the city.,A group of birds are flying chaotically in a yard in the city.,A woman is standing in a yard with a flock of birds flying around her.,A woman is standing in a yard with a flock of birds flying around her.
4069607034.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/4069607034.jpg,"[' Four young boys in purple and gray uniforms talk to a man through an open garage door on a red brick building .', ' Black school boys in uniforms make deals with a white man under the garage door .', ' Boys are standing outside of a brick establishment whie one boy starts to run .', ' Youth loitering around the entrance of a business .', ' Boys in uniform wait outside a building .']","[0.39733225107192993, 0.3587892949581146, 0.3441963493824005, 0.336666077375412, 0.33232012391090393]","['4069607034.jpg', '4069607034.jpg', '2602866141.jpg', '4823235614.jpg', '4453893059.jpg']",1,1,1,Four young boys in purple and gray uniforms talk to a man through an open garage door on a red brick building,Four young boys in purple and gray uniforms talk to a man through an open garage door on a red brick building,A man in a red tie talks to four boys in purple and gray uniforms.,A man in a red tie talks to four boys in purple and gray uniforms.
1424237335.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/1424237335.jpg,"[' two young girls wearing pink outfits playing on yellow monkey bars .', ' Two little girls , both dressed in pink , play on the jungle gym .', ' Two smiling little blond girls in pink pants swing from a metal bar .', ' Two little girls playing on the parallel bars .', ' Two girls in pink are playing on yellow playground bars .']","[0.357446551322937, 0.3540651202201843, 0.3533132076263428, 0.3528078496456146, 0.3524957001209259]","['1468389504.jpg', '1467533293.jpg', '1424237335.jpg', '3454988449.jpg', '1468389504.jpg']",0,1,1,Two little girls in pink are playing on yellow playground bars.,Two little girls in pink are playing on yellow playground bars.,Two little girls in pink play on the jungle gym.,Two little girls in pink play on the jungle gym.
2406591500.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/2406591500.jpg,"[' Two young children , one in striped top , running down pathway surrounded by ferns .', ' Two children run in front of a large statue of a dinosaur in the forest .', ' Two kids running past a dinosaur in the woods .', ' One young boy in a striped shirt is chasing another boy on a path through the jungle .', ' Little boy trying to chase a black crow .']","[0.35363197326660156, 0.34029722213745117, 0.33648306131362915, 0.3268263339996338, 0.3265535533428192]","['2406591500.jpg', '3687736666.jpg', '3687736666.jpg', '2406591500.jpg', '460326010.jpg']",1,1,1,Two children run in front of a large statue of a dinosaur in the forest.,Two children run in front of a large statue of a dinosaur in the forest.,Two children run in front of a large statue of a dinosaur in the forest.,Two children run in front of a large statue of a dinosaur in the forest.
724056172.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/724056172.jpg,"[' A young blond woman looking into a small compact applying face paint outdoors .', ' A sunburned girl in a pink tank top talks on her cellphone .', ' A blond woman , who is sitting outside in the grass , is applying face paint and looking in a mirror .', ' A young woman , with frosted brown hair , is putting on lipstick , while listening to someone on her cellphone .', ' A girl with a feather in her head applies makeup at an outdoor gathering .']","[0.36551690101623535, 0.3505401611328125, 0.3358992636203766, 0.335344135761261, 0.3251553177833557]","['5858406299.jpg', '724056172.jpg', '5858406299.jpg', '517054016.jpg', '5858406299.jpg']",0,1,1,A sunburned girl in a pink tank top talks on her cellphone.,A sunburned girl in a pink tank top talks on her cellphone.,A woman with a pink tank top and sunglasses on her head talks on her cell phone.,A woman with a pink tank top and sunglasses on her head talks on her cell phone.
