image_name,image_path,retrieved_captions,retrieved_scores,retrieved_image_names,hit@1,hit@5,hit@10,raw_phi,answer_phi,raw_llava,answer_llava
000000376206.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000376206.jpg,"['a surfer in a red top is surfing on a white and green board', 'A surfer on a white board riding a small wave.', 'A male surfer on a white board riding a wave.', 'There is a surfer on a surfboard in a pipeline', 'A man is surfing on a small wave.']","[0.3388924300670624, 0.3323228359222412, 0.3284079432487488, 0.3258991837501526, 0.32322245836257935]","['000000027972.jpg', '000000532493.jpg', '000000482735.jpg', '000000334530.jpg', '000000051314.jpg']",0,0,0,A man is surfing on a small wave.,A man is surfing on a small wave.,A man is surfing on a small wave.,A man is surfing on a small wave.
000000211069.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000211069.jpg,"['Two giraffe moving very quickly in the woods.', 'Some giraffes are walking around near some bushes.', 'Some giraffes walking around on grass by trees.', 'THIS IS A FAMILY OF GIRAFFES RUNNING THROUGH THE BUSH', 'There are two giraffes walking near some tall grasses.']","[0.36053645610809326, 0.3558349013328552, 0.3485448658466339, 0.34782853722572327, 0.34530559182167053]","['000000211069.jpg', '000000211069.jpg', '000000460379.jpg', '000000450758.jpg', '000000211069.jpg']",1,1,1,Two giraffes are walking through a grassy area with trees in the background.,Two giraffes are walking through a grassy area with trees in the background.,Two giraffes walking around near some bushes.,Two giraffes walking around near some bushes.
000000002532.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000002532.jpg,"['a man on skis standing on a snowy terrain ', 'A man standing on skis at the bottom of a snow covered hill.', 'a man standing on a pair of skis and coming down a snow covered hill', 'A skier stands on skis at the top of a snowy plateau.', 'A man with skis and ski poles is standing next to a hill covered in snow']","[0.34459108114242554, 0.3436830937862396, 0.3412981331348419, 0.3397478461265564, 0.33948710560798645]","['000000252507.jpg', '000000216516.jpg', '000000051712.jpg', '000000002532.jpg', '000000096825.jpg']",0,1,1,A skier stands on skis at the top of a snowy hill.,A skier stands on skis at the top of a snowy hill.,A man on skis standing on a snowy terrain.,A man on skis standing on a snowy terrain.
000000152771.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000152771.jpg,"['A bike in the middle of an empty parking lot next to trees', 'An empty parking lot features green trees and a single white bicycle.', 'A bicycle stands in the middle of an empty parking lot.', 'Bicycle parked by the side of busy highway on a concrete slab. ', 'The bike is parked next to the empty bench. ']","[0.3719567656517029, 0.3601458668708801, 0.33426710963249207, 0.32778024673461914, 0.3270863890647888]","['000000152771.jpg', '000000152771.jpg', '000000152771.jpg', '000000224051.jpg', '000000388258.jpg']",1,1,1,A bike is parked in the middle of an empty parking lot surrounded by green trees.,A bike is parked in the middle of an empty parking lot surrounded by green trees.,A bicycle is parked in the middle of an empty parking lot.,A bicycle is parked in the middle of an empty parking lot.
000000213605.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000213605.jpg,"['Multiple colored bus passing beside a tiered building. ', 'The rail trolley is driving in front of other automobiles. ', 'A bus traveling on a road next to cars with building in background.', 'A city white bus stopped at a bus stop in front of tall buldings.', 'a bus drives through a city street with a building in the background']","[0.36073920130729675, 0.3349209427833557, 0.33117279410362244, 0.33110782504081726, 0.32966041564941406]","['000000110784.jpg', '000000376625.jpg', '000000274272.jpg', '000000338625.jpg', '000000514376.jpg']",0,0,0,A white bus with a colorful design on the side is driving down a city street.,A white bus with a colorful design on the side is driving down a city street.,A bus is driving down a street in front of a building.,A bus is driving down a street in front of a building.
000000320743.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000320743.jpg,"['Men in blue with hats are riding elephants.', 'A group of elephants being ridden by people wearing blue', 'A group of people taking a ride on a group of elephants.', 'People having fun riding elephants together at a park ', 'Several groups of people riding on the back of elephants.']","[0.34315717220306396, 0.33720630407333374, 0.3317728340625763, 0.32994920015335083, 0.32820895314216614]","['000000320743.jpg', '000000320743.jpg', '000000107851.jpg', '000000132796.jpg', '000000107851.jpg']",1,1,1,A group of people wearing blue are riding elephants.,A group of people wearing blue are riding elephants.,A group of people riding on the back of elephants.,A group of people riding on the back of elephants.
000000123213.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000123213.jpg,"['Baseball player in blue and white uniform swinging at a ball. ', 'The player approaches home plate to take his turn at bat.', 'A baseball game in progress with the batter in the middle of a swing.', 'A batter that is trying to bunt a ball with his bat.', 'A baseball game is in action as a batter swings.']","[0.3185930550098419, 0.31163954734802246, 0.3106703460216522, 0.3090471923351288, 0.30857086181640625]","['000000239773.jpg', '000000507223.jpg', '000000464089.jpg', '000000485480.jpg', '000000486104.jpg']",0,0,0,A baseball player in a blue and white uniform swings at a pitch during a game.,A baseball player in a blue and white uniform swings at a pitch during a game.,A baseball player in a blue and white uniform is swinging a bat.,A baseball player in a blue and white uniform is swinging a bat.
000000465549.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000465549.jpg,"['ai man and a woman playing with a wii', 'A couple of guys playing on the nintendo wii at a gathering. ', 'One guy is showing another guy the intricacies of the Wii. ', 'Two people are playing on a Wii in a house.', 'Two women are playing a Wii game at a banquet hall.']","[0.329098105430603, 0.32789549231529236, 0.3241667151451111, 0.32029134035110474, 0.31582117080688477]","['000000319100.jpg', '000000474021.jpg', '000000556193.jpg', '000000156924.jpg', '000000185890.jpg']",0,0,0,Two people are playing on a Wii in a house.,Two people are playing on a Wii in a house.,Two people playing a video game on a Wii.,Two people playing a video game on a Wii.
000000101068.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000101068.jpg,"['this is a man spraying a trick with water', 'A pitcher spins as the ball flies by.', 'A pitcher at a baseball game who has just thrown the ball.', 'A pitcher throwing a baseball toward a batter.', 'A pitcher throws a baseball to a batter.']","[0.34480953216552734, 0.33238786458969116, 0.32895880937576294, 0.32710689306259155, 0.32290512323379517]","['000000046872.jpg', '000000552842.jpg', '000000153797.jpg', '000000447187.jpg', '000000311002.jpg']",0,0,0,A pitcher at a baseball game who has just thrown the ball.,A pitcher at a baseball game who has just thrown the ball.,A baseball player is spraying water from a bat.,A baseball player is spraying water from a bat.
000000325031.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000325031.jpg,"['An elephant statue with an opening of various drawings on it.', 'A sculpture of an elephant, decorated with images of other animals.', 'A ceramic elephant that is standing up on fake water.', 'Seats placed on top of an elephant that is standing outside. ', 'a balloon elephant sits in the middle of a park area ']","[0.35626885294914246, 0.34038612246513367, 0.32624393701553345, 0.32478418946266174, 0.3176102638244629]","['000000325031.jpg', '000000325031.jpg', '000000325031.jpg', '000000158945.jpg', '000000325031.jpg']",1,1,1,A ceramic elephant that is standing up on fake water.,A ceramic elephant that is standing up on fake water.,A white elephant statue with a blue line on its trunk.,A white elephant statue with a blue line on its trunk.
000000034760.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000034760.jpg,"['The bathroom had a tub with two sinks and a separate shower.', 'A bathroom not being used contains a toilet, sink, shower and bathtub.', 'The bathroom is clean and ready to be used. ', 'There is a tub, a toilet, and a sink in the bathroom.', 'The neat bathroom has green trim on the tile.']","[0.33782699704170227, 0.32374832034111023, 0.32358819246292114, 0.323413610458374, 0.32072702050209045]","['000000006213.jpg', '000000514914.jpg', '000000023666.jpg', '000000092124.jpg', '000000360564.jpg']",0,0,0,"The bathroom has a tub, a toilet, and a sink.","The bathroom has a tub, a toilet, and a sink.","A bathroom with a toilet, sink, shower, and bathtub.","A bathroom with a toilet, sink, shower, and bathtub."
000000488673.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000488673.jpg,"['A couple of people at a table in a kitchen.', 'A man presents a cake with lit candles on it to a seated man.', 'A man serving another man a cake with candles on it.', 'A man and woman standing over a dinner table with a cake.', 'The people watch the man with the spoon over the candle. ']","[0.326369047164917, 0.31219682097435, 0.3011428117752075, 0.3009707033634186, 0.29816335439682007]","['000000488673.jpg', '000000391722.jpg', '000000391722.jpg', '000000346703.jpg', '000000346703.jpg']",1,1,1,A man presents a cake with lit candles on it to a seated man.,A man presents a cake with lit candles on it to a seated man.,A man presents a cake with lit candles on it to a seated man.,A man presents a cake with lit candles on it to a seated man.
000000517523.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000517523.jpg,"['A 787 airplane is landing at the airport.', 'A large airplane is ascending from the runway.', 'A large airplane is ascending from the runway.', 'A large commercial airplane taking off into the sky', 'A jumbo jet touching down on the runway.']","[0.3459031581878662, 0.30982571840286255, 0.30982571840286255, 0.3048255145549774, 0.30152463912963867]","['000000517523.jpg', '000000404479.jpg', '000000196185.jpg', '000000383621.jpg', '000000096549.jpg']",1,1,1,A large commercial airplane is taking off into the sky.,A large commercial airplane is taking off into the sky.,A large airplane is ascending from the runway.,A large airplane is ascending from the runway.
000000291861.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000291861.jpg,"['Black and white photograph of a zebra between rocks.', 'The zebra is wondering about the shadow that he sees.', 'The stripes on the zebra almost disappear on its legs.', 'a zebra is standing by a large rock', 'a zebra but the everything after the head is pure white']","[0.36965426802635193, 0.3290744423866272, 0.32744982838630676, 0.3227030634880066, 0.32174918055534363]","['000000291861.jpg', '000000426297.jpg', '000000317024.jpg', '000000291861.jpg', '000000377497.jpg']",1,1,1,A black and white photograph of a zebra between rocks.,A black and white photograph of a zebra between rocks.,A zebra is standing by a large rock.,A zebra is standing by a large rock.
000000352582.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000352582.jpg,"['A guy gets ready to throw a Frisbee during a game.', 'A young man participates in a Frisbee game.', 'A man catching a frisbee as another looks on.', 'a male in a gray shirt grass and a white frisbee', 'A young man playing out side with a disc.']","[0.3216075003147125, 0.3196359872817993, 0.31098341941833496, 0.30738532543182373, 0.3050573170185089]","['000000401244.jpg', '000000352582.jpg', '000000291619.jpg', '000000227482.jpg', '000000343803.jpg']",0,1,1,A young man in a gray vest and white shirt is holding a white frisbee and appears to be preparing,A young man in a gray vest and white shirt is holding a white frisbee and appears to be preparing,Two men playing frisbee in a yard.,Two men playing frisbee in a yard.
000000019432.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000019432.jpg,"['A tennis player makes a quick shuffle to return the ball.', ' A man throws tennis balls to waiting tennis players.', 'a man plays tennis in front of a large audience', 'A man hitting a tennis ball during a tennis match.', 'A PICTURE OF A MAN PLAYING A TENNIS GAME ']","[0.3375817537307739, 0.3363403379917145, 0.3350973427295685, 0.33495470881462097, 0.33419403433799744]","['000000325347.jpg', '000000187055.jpg', '000000261097.jpg', '000000064718.jpg', '000000438876.jpg']",0,0,0,A man playing tennis on a blue court.,A man playing tennis on a blue court.,A man playing tennis in front of a large audience.,A man playing tennis in front of a large audience.
000000566758.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000566758.jpg,"['a school bus on a city street ', 'A small public bus in a Hispanic country', 'A yellow bus that says 103 Roja on the front', 'An educational bus is parked in a residential area.', 'A school bus is parked on the side of the street.']","[0.33648866415023804, 0.33376345038414, 0.33190515637397766, 0.3248087465763092, 0.3227091133594513]","['000000566758.jpg', '000000436883.jpg', '000000269632.jpg', '000000200839.jpg', '000000566758.jpg']",1,1,1,A yellow school bus is parked on the side of the street.,A yellow school bus is parked on the side of the street.,A yellow school bus is parked on the side of the street.,A yellow school bus is parked on the side of the street.
000000157928.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000157928.jpg,"['Two men with backpacks on, one of which is fastening skis to a sled.', 'A cooler attached to a sled near some skiers ', 'Two people with snow gear on, carrying equipment.', 'Two men packing up ski equipment after a day of skiing.', 'man on his knees with his snow board still attached, hands on hips']","[0.35415223240852356, 0.3380771279335022, 0.3228057324886322, 0.3185804784297943, 0.3077511489391327]","['000000157928.jpg', '000000157928.jpg', '000000054592.jpg', '000000157928.jpg', '000000094944.jpg']",1,1,1,"Two men with backpacks on, one of which is fastening skis to a sled.","Two men with backpacks on, one of which is fastening skis to a sled.","Two men with backpacks on, one of which is fastening skis to a sled.","Two men with backpacks on, one of which is fastening skis to a sled."
000000340015.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000340015.jpg,"['A home made pizza with pepperoni and sausage. ', 'A pizza with sausage tomato green peppers and cheese.', 'Full pizza with tomatoes, mushrooms, sausage, pepperoni, and peppers.', 'The homemade pizza just came out of the oven. ', 'The pizza is ready to go into the oven.']","[0.3357321619987488, 0.3301427662372589, 0.3295340836048126, 0.3258345425128937, 0.32502374053001404]","['000000436315.jpg', '000000340015.jpg', '000000340015.jpg', '000000402433.jpg', '000000476787.jpg']",0,1,1,"A pizza with sausage, tomatoes, green peppers, and cheese.","A pizza with sausage, tomatoes, green peppers, and cheese.","A pizza with tomatoes, mushrooms, sausage, pepperoni, and peppers.","A pizza with tomatoes, mushrooms, sausage, pepperoni, and peppers."
000000166747.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000166747.jpg,"['A group of people riding a trolley being pulled by a horse.', 'Group of people standing on a train behind a white horse.', 'A trolley that is being pulled by a white horse.', 'a horse walking on a small platform in front of a group of people', 'A group of people riding on top of a train.']","[0.3337242007255554, 0.3286210894584656, 0.31968194246292114, 0.318940669298172, 0.31593984365463257]","['000000166747.jpg', '000000166747.jpg', '000000016228.jpg', '000000166747.jpg', '000000445722.jpg']",1,1,1,A group of people riding on top of a train being pulled by a white horse.,A group of people riding on top of a train being pulled by a white horse.,A trolley that is being pulled by a white horse.,A trolley that is being pulled by a white horse.
000000500257.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000500257.jpg,"['people near carts of luggage at an air port', 'People lined up at a ticket check in area with luggage.', 'Men in blue shirts push carts of luggage in an airport.', 'A few men working on moving luggage at an airport', 'People waiting in line with luggage at a ticket counter.']","[0.3354967534542084, 0.33294570446014404, 0.3268482983112335, 0.32061898708343506, 0.3173272907733917]","['000000500257.jpg', '000000500257.jpg', '000000500257.jpg', '000000500257.jpg', '000000361586.jpg']",1,1,1,Men in blue shirts push carts of luggage in an airport.,Men in blue shirts push carts of luggage in an airport.,Men in blue shirts push carts of luggage in an airport.,Men in blue shirts push carts of luggage in an airport.
000000379332.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000379332.jpg,"['A man throwing a ball in a black and white photo.', 'A young black male serving a tennis ball on a tennis court', 'A tennis player on an indoor court pauses to raise three fingers in the air.', 'A young man holding a Frisbee in a throwing position.', 'A tennis player in the air after a play in a tennis court.']","[0.3434901535511017, 0.3235418200492859, 0.3177542984485626, 0.31060531735420227, 0.3086571991443634]","['000000515579.jpg', '000000388215.jpg', '000000193743.jpg', '000000343803.jpg', '000000098853.jpg']",0,0,0,A tennis player in the air after a play in a tennis court.,A tennis player in the air after a play in a tennis court.,A man throwing a ball in a black and white photo.,A man throwing a ball in a black and white photo.
000000055002.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000055002.jpg,"['A dirty public bathroom with a toilet seat lid open', 'A horrible public toilet that looks like it could use a good cleaning.', ""An overhead of a stainless steel open toilet with a man's feet stradling."", 'A close-up picture of a toilet with a fountain.', 'This is an old fashioned toilet with the tank high above']","[0.36218971014022827, 0.3497304916381836, 0.346148282289505, 0.3271326720714569, 0.32268384099006653]","['000000523229.jpg', '000000523229.jpg', '000000055002.jpg', '000000331352.jpg', '000000023666.jpg']",0,1,1,A dirty public bathroom with a toilet seat lid open.,A dirty public bathroom with a toilet seat lid open.,A dirty public bathroom with a toilet seat lid open.,A dirty public bathroom with a toilet seat lid open.
000000437331.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000437331.jpg,"['A man in a yellow shirt and wetsuit surfing.', 'A young surfer in a wetsuit surfs a small wave.', 'A young girl is surfing and just about to wipe out.', 'A young surf boarder is taking a small wave.', 'A young boy catching a small wave on his surfboard.']","[0.3336169421672821, 0.32203876972198486, 0.32080715894699097, 0.31606990098953247, 0.31537872552871704]","['000000004765.jpg', '000000252701.jpg', '000000021879.jpg', '000000381360.jpg', '000000079031.jpg']",0,0,0,A young surfer in a yellow shirt and wetsuit surfs a small wave.,A young surfer in a yellow shirt and wetsuit surfs a small wave.,A man in a yellow shirt and wetsuit surfing.,A man in a yellow shirt and wetsuit surfing.
000000380203.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000380203.jpg,"['A white horse is chewing ferns in a wooded valley', 'The white horse is standing beside tall plants. ', 'a white horse grazing on some vegetation ', 'Horse with odd striped head and white body in a sanctuary.', 'a white horse that is standing next to a fence']","[0.3713966906070709, 0.35612043738365173, 0.3428957760334015, 0.31302565336227417, 0.3062888979911804]","['000000380203.jpg', '000000380203.jpg', '000000380203.jpg', '000000377497.jpg', '000000382088.jpg']",1,1,1,A white horse is grazing on some vegetation in a wooded area.,A white horse is grazing on some vegetation in a wooded area.,A white horse is grazing on ferns in a wooded area.,A white horse is grazing on ferns in a wooded area.
000000157767.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000157767.jpg,"['Several people are gathered at a reception with appetizers.', 'A group of men standing around a table of food in wooden room.', 'In a large wooden room people stand around black covered tables.', ""People dressed in business casual clothing stand around a table of hors d'oeurves."", 'people standing near a table with open pizza boxes']","[0.3478285074234009, 0.3089049160480499, 0.2976265847682953, 0.29531577229499817, 0.29045769572257996]","['000000462371.jpg', '000000157767.jpg', '000000157767.jpg', '000000157767.jpg', '000000091406.jpg']",0,1,1,Several people are gathered at a reception with appetizers.,Several people are gathered at a reception with appetizers.,A group of people are gathered in a room with a table of food.,A group of people are gathered in a room with a table of food.
000000361621.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000361621.jpg,"['A orange cat with green eyes and long whiskers.', 'a close up of a cat on a window sil', 'An orange cat rests on a white counter top', 'A tawny cat stares wide-eyed into the distance.', ""A cat pausing as it's picture is taken.""]","[0.31375667452812195, 0.30778321623802185, 0.3057885468006134, 0.30054688453674316, 0.29906758666038513]","['000000524280.jpg', '000000424545.jpg', '000000058111.jpg', '000000524280.jpg', '000000255965.jpg']",0,0,0,An orange cat with green eyes and long whiskers.,An orange cat with green eyes and long whiskers.,A cat with green eyes.,A cat with green eyes.
000000509260.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000509260.jpg,"['A old television set is displaying an old computer game in front of two bookshelves.', 'a small television in front of a bookshelf', 'A television and some books in a room.', 'some books shelves a television and a table', 'A t.v. with bunny ears in front of a book shelf']","[0.38809922337532043, 0.3647068738937378, 0.3544626533985138, 0.35106563568115234, 0.3432413339614868]","['000000509260.jpg', '000000509260.jpg', '000000296231.jpg', '000000509260.jpg', '000000509260.jpg']",1,1,1,An old Atari game is displayed on a television in front of two bookshelves.,An old Atari game is displayed on a television in front of two bookshelves.,A television is displaying an old computer game in front of two bookshelves.,A television is displaying an old computer game in front of two bookshelves.
000000348488.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000348488.jpg,"['Four black horses being driven across the sky on this ancient vase. ', 'A brown vase has four black horses on it.', 'A Egyptian painting with 4 black horses on it', 'A decorative vase with several black horses and a rider. ', 'A vase with a painting of a man riding a horse drawn carriage.']","[0.42174166440963745, 0.38563743233680725, 0.36585018038749695, 0.3504374027252197, 0.2925386130809784]","['000000348488.jpg', '000000348488.jpg', '000000348488.jpg', '000000348488.jpg', '000000348488.jpg']",1,1,1,An ancient vase with a painting of a man riding a horse drawn carriage.,An ancient vase with a painting of a man riding a horse drawn carriage.,A vase with a painting of a man riding a horse drawn carriage.,A vase with a painting of a man riding a horse drawn carriage.
000000402433.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000402433.jpg,"['A panned sliced pizza and a bike shaped cutter.', 'A motorcycle shaped pizza cutter near a cheesy pizza.', 'A pizza that is sitting on a plastic tray.', 'A large pizza sitting on a pizza pan with a slice missing.', 'A pizza with a slice missing is sitting on a pizza stand.']","[0.39475324749946594, 0.3533244729042053, 0.3336808383464813, 0.32662612199783325, 0.3166828155517578]","['000000402433.jpg', '000000402433.jpg', '000000127476.jpg', '000000357430.jpg', '000000361238.jpg']",1,1,1,A pizza with a slice missing is sitting on a pizza pan with a motorcycle shaped cutter near it.,A pizza with a slice missing is sitting on a pizza pan with a motorcycle shaped cutter near it.,A pizza with a slice missing is sitting on a pizza stand.,A pizza with a slice missing is sitting on a pizza stand.
000000172330.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000172330.jpg,"['A grey and white cat watches from between parked cars.', 'A cat at attention between two parked cars.', 'A cat in between two cars in a parking lot.', 'A grey and white cat standing in the grass in a parking lot. ', 'A cat stands between two parked cars on a grassy sidewalk. ']","[0.4080989360809326, 0.3909567892551422, 0.3892555236816406, 0.3840271234512329, 0.3826494514942169]","['000000172330.jpg', '000000172330.jpg', '000000172330.jpg', '000000172330.jpg', '000000172330.jpg']",1,1,1,A grey and white cat stands between two parked cars on a grassy sidewalk.,A grey and white cat stands between two parked cars on a grassy sidewalk.,A cat stands between two parked cars on a grassy sidewalk.,A cat stands between two parked cars on a grassy sidewalk.
000000546659.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000546659.jpg,"['A train is coming down the tracks near a building.', 'A black train with steam coming from underneath, passes by a building.', 'An old train is making its way through the city.', 'A train pulls up along some buildings. ', 'A railroad train rides down the tracks near buildings. ']","[0.3527469038963318, 0.3520234525203705, 0.346871018409729, 0.3367990553379059, 0.33413219451904297]","['000000546659.jpg', '000000546659.jpg', '000000303863.jpg', '000000338986.jpg', '000000303863.jpg']",1,1,1,"A black train with steam coming from underneath, passes by a building.","A black train with steam coming from underneath, passes by a building.",A train is coming down the tracks near a building.,A train is coming down the tracks near a building.
000000026465.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000026465.jpg,"['The laptop has an mp3 player next to it.', 'The laptop was left open on the desk. ', 'A notebook computer is set on a table.', 'A laptop computer with an attached trackball device, showing the Windows logo on the screen.', 'a laptop with some other electronics on top of it ']","[0.33384227752685547, 0.31547123193740845, 0.29933610558509827, 0.2979520559310913, 0.29503053426742554]","['000000553664.jpg', '000000027620.jpg', '000000372466.jpg', '000000248631.jpg', '000000099428.jpg']",0,0,0,A laptop with an mp3 player and a cell phone on a table.,A laptop with an mp3 player and a cell phone on a table.,A laptop with an mp3 player next to it.,A laptop with an mp3 player next to it.
000000054605.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000054605.jpg,"['A large chocolate milkshake and a slice of cake.', 'a shake is sitting next to a cake', 'Milkshake in tall glass and piece of cake on plate near forks.', 'a brown table with a chocolate drink and a piece of white cake', 'A piece of cake and a milkshake with two forks.']","[0.3660428822040558, 0.35635849833488464, 0.34096017479896545, 0.33674150705337524, 0.3299383521080017]","['000000054605.jpg', '000000054605.jpg', '000000054605.jpg', '000000054605.jpg', '000000054605.jpg']",1,1,1,A large chocolate milkshake and a slice of cake.,A large chocolate milkshake and a slice of cake.,A piece of cake and a milkshake with two forks.,A piece of cake and a milkshake with two forks.
000000032735.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000032735.jpg,"['A person in skis flies in the air from doing a trick.', 'A man flying through the air while riding skis.', 'A man flying through the air while riding skis.', 'A man flying through the air while riding skis.', 'A skier flies over a mogul on the slope.']","[0.3265168070793152, 0.3256875276565552, 0.3256875276565552, 0.3256875276565552, 0.32546284794807434]","['000000002473.jpg', '000000002473.jpg', '000000043314.jpg', '000000249786.jpg', '000000164885.jpg']",0,0,0,A skier in a red suit is in mid-air after performing a jump on a snowy slope.,A skier in a red suit is in mid-air after performing a jump on a snowy slope.,A skier flies over a mogul on the slope.,A skier flies over a mogul on the slope.
000000353970.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000353970.jpg,"['A gray and white cat looking up from a chair.', 'Gray cat lying on seat cushion on outdoor wooden chair.', 'a dark gray kitty laying on a desk  ', 'a cat sitting in a chair looking up', 'A cat sitting in a chair enjoying the sun.']","[0.3517982065677643, 0.3275263011455536, 0.32578128576278687, 0.3235876262187958, 0.321881502866745]","['000000353970.jpg', '000000353970.jpg', '000000078426.jpg', '000000353970.jpg', '000000210099.jpg']",1,1,1,A gray and white cat is sitting on a black chair.,A gray and white cat is sitting on a black chair.,A cat sitting in a chair looking up.,A cat sitting in a chair looking up.
000000255664.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000255664.jpg,"['A dog in the grass catching a frisbee.', 'A brown dog leaping to catch a flying disc.', 'A tan dog leaping to catch a Frisbee', 'He is ready to block the flight of that Frisbee.', 'A dog is reaching up to grab a Frisbee in his mouth.']","[0.39570221304893494, 0.39326581358909607, 0.39006859064102173, 0.38724976778030396, 0.385582834482193]","['000000255664.jpg', '000000225670.jpg', '000000255664.jpg', '000000442836.jpg', '000000138492.jpg']",1,1,1,A tan dog is leaping into the air to catch a yellow frisbee.,A tan dog is leaping into the air to catch a yellow frisbee.,A dog in the grass catching a frisbee.,A dog in the grass catching a frisbee.
000000481386.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000481386.jpg,"['A young girl that is in a very clean and well stocked kitchen. ', 'A woman in white dress leaning on a counter in a kitchen.', 'An old photo of a woman in the kitchen', 'a woman in a congested kitchen in ahotel', 'A woman standing in an un-lived in kitchen']","[0.27768561244010925, 0.2761593163013458, 0.2708171308040619, 0.26536959409713745, 0.26474395394325256]","['000000481386.jpg', '000000481386.jpg', '000000485844.jpg', '000000455597.jpg', '000000369503.jpg']",1,1,1,A woman in a pink sweater and white apron leaning on a counter in a well-stocked kitchen.,A woman in a pink sweater and white apron leaning on a counter in a well-stocked kitchen.,A woman in a white dress and red shoes is leaning on a kitchen counter.,A woman in a white dress and red shoes is leaning on a kitchen counter.
000000297084.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000297084.jpg,"['A woman of Asian heritage eating a sandwich at a table with two cups of hot beverages.', 'a woman in a white top at a table with food', 'A girl with some food and drink at a table.', 'A woman in white sweater eating food from plate.', 'Woman sitting at table with beverages consuming sandwich. ']","[0.31800898909568787, 0.31273695826530457, 0.29772794246673584, 0.29589274525642395, 0.29455751180648804]","['000000157601.jpg', '000000226147.jpg', '000000025603.jpg', '000000297084.jpg', '000000157601.jpg']",0,1,1,A woman in a white top eating a sandwich at a table with two cups of hot beverages.,A woman in a white top eating a sandwich at a table with two cups of hot beverages.,A woman in a white shirt is eating a sandwich.,A woman in a white shirt is eating a sandwich.
