image_name,image_path,retrieved_captions_b16,retrieved_scores_b16,retrieved_image_names_b16,hit@5_b16,raw_b16,answer_b16,retrieved_captions_b32,retrieved_scores_b32,retrieved_image_names_b32,hit@5_b32,raw_b32,answer_b32
000000570688.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000570688.jpg,"['People on a beach beneath many colorful kites.', 'Kites flying over a busy beach area on clear day.', 'Kites being used by people on a beach.', 'A large group of people flying kites beside a body of water', 'A kite flying in a beach setting, with people underneath it.']","[0.35678085684776306, 0.35588374733924866, 0.3370148837566376, 0.3349766731262207, 0.3332822322845459]","['000000570688.jpg', '000000570688.jpg', '000000143068.jpg', '000000361730.jpg', '000000459809.jpg']",1,A large group of people flying kites on a beach.,A large group of people flying kites on a beach.,"['Kites flying over a busy beach area on clear day.', 'Kites being used by people on a beach.', 'People on a beach beneath many colorful kites.', 'The photo shows the many ways to enjoy the beach--kite flying, bathing, lying in the sun, walking along the sand.', 'Several people are flying kites on the beach.']","[0.38109445571899414, 0.3809017539024353, 0.3783317804336548, 0.36826184391975403, 0.36345353722572327]","['000000570688.jpg', '000000143068.jpg', '000000570688.jpg', '000000308587.jpg', '000000570756.jpg']",1,A busy beach scene with many people flying colorful kites in the sky.,A busy beach scene with many people flying colorful kites in the sky.
000000138115.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000138115.jpg,"['A man puckers up as he holds a large orange in his hand.', 'A man puckering his lips holding an orange', 'A man purses his lips while holding up an orange in front of his face.', 'An old man making duck lips while holding an orange.', 'A chubby bearded man holding an orange beverage.']","[0.357109397649765, 0.33322402834892273, 0.3243035078048706, 0.3180127441883087, 0.27904051542282104]","['000000138115.jpg', '000000138115.jpg', '000000138115.jpg', '000000138115.jpg', '000000347254.jpg']",1,A man puckers up as he holds a large orange in his hand.,A man puckers up as he holds a large orange in his hand.,"['A man puckers up as he holds a large orange in his hand.', 'A man puckering his lips holding an orange', 'A man purses his lips while holding up an orange in front of his face.', 'An old man making duck lips while holding an orange.', ""Oranges and onions shaped to look like a person's face. ""]","[0.4047453701496124, 0.3992971181869507, 0.39344343543052673, 0.3634408712387085, 0.3489266633987427]","['000000138115.jpg', '000000138115.jpg', '000000138115.jpg', '000000138115.jpg', '000000287667.jpg']",1,An older man puckers his lips while holding an orange in front of his face.,An older man puckers his lips while holding an orange in front of his face.
000000446005.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000446005.jpg,"['A medium sized home kitchen with wood cabinets.', 'A kitchen that has black counters and wooden cabinets. ', 'A picture of a small-sized kitchen with wood cabinets.', 'Some wood cabinets in a large home kitchen ', 'A kitchen filled with wooden cabinets and a microwave oven.']","[0.293567031621933, 0.2897788882255554, 0.2891111671924591, 0.28098130226135254, 0.2784534692764282]","['000000437898.jpg', '000000007574.jpg', '000000437898.jpg', '000000097022.jpg', '000000097022.jpg']",0,A medium sized home kitchen with wood cabinets.,A medium sized home kitchen with wood cabinets.,"['Newly constructed kitchen missing a sink and refrigerator.', 'A medium sized home kitchen with wood cabinets.', 'A picture of a small-sized kitchen with wood cabinets.', 'An empty clean kitchen with cabinetry, stove and dishwasher.', 'View of kitchen with oven and plenty of cabinets home.']","[0.3050820827484131, 0.3029066026210785, 0.30232739448547363, 0.29950273036956787, 0.29738402366638184]","['000000508312.jpg', '000000437898.jpg', '000000437898.jpg', '000000127182.jpg', '000000343466.jpg']",0,A picture of a small-sized home kitchen with wood cabinets.,A picture of a small-sized home kitchen with wood cabinets.
000000396903.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000396903.jpg,"['A red fighter plane on runway next to building.', 'The jet fighter sits on a pedestal across the street from a building.', 'And antique red car is positioned in front of an airplane. ', 'A vintage red car in front of a vintage army prop plane.', 'an air plane wing with a parking lot with cars']","[0.3476559519767761, 0.2811371386051178, 0.27855077385902405, 0.2633265256881714, 0.2596781551837921]","['000000396903.jpg', '000000084752.jpg', '000000493286.jpg', '000000493286.jpg', '000000052412.jpg']",1,A red fighter plane on runway next to building.,A red fighter plane on runway next to building.,"['A red fighter plane on runway next to building.', 'a blue jet is sitting next to a sign', 'A red and white plane sitting on a runway.', 'A small red plane with a motorcycle riding past it', 'a jet on three pillars in front of a building']","[0.3711301386356354, 0.305521160364151, 0.298488974571228, 0.29731258749961853, 0.2924889028072357]","['000000396903.jpg', '000000504000.jpg', '000000384350.jpg', '000000513580.jpg', '000000084752.jpg']",1,A red fighter plane on runway next to building.,A red fighter plane on runway next to building.
000000031817.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000031817.jpg,"['A man that is sitting on a moped.', 'a man on a motorcycle indoors attempts to lick the windshield ', 'Man wearing a helmet sitting on a motor scooter in traffic.', 'A woman digging through the storage compartment on her moped.', 'A man on a motor scooter waiting in a group of motor scooters.']","[0.3120339810848236, 0.3073320686817169, 0.3055240511894226, 0.2970903515815735, 0.29376062750816345]","['000000363875.jpg', '000000546976.jpg', '000000031817.jpg', '000000146667.jpg', '000000031817.jpg']",1,A man wearing a helmet is sitting on a motor scooter in traffic.,A man wearing a helmet is sitting on a motor scooter in traffic.,"['The motorcycle rider is taking a break before continuing his ride.', 'A woman sitting down with a large cell phone holder on her pants.', 'A man sticks out his tongue while sitting on a motorcycle.', 'A woman digging through the storage compartment on her moped.', 'A woman is sitting on the passenger seat of a motorcycle.']","[0.34530940651893616, 0.3429313004016876, 0.3344580829143524, 0.3276461362838745, 0.32456743717193604]","['000000454978.jpg', '000000214869.jpg', '000000546976.jpg', '000000146667.jpg', '000000068093.jpg']",0,A man is sitting on a motorcycle wearing a helmet and a tan shirt.,A man is sitting on a motorcycle wearing a helmet and a tan shirt.
000000080022.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000080022.jpg,"['A senior tennis player prepares to backhand the ball.', 'An older man catching a fast moving tennis ball.', 'A man in a white tennis outfit hitting a tennis ball. ', 'A man in white shirt and black shorts playing tennis.', 'A member of a tennis doubles team just returned a volley.']","[0.32635077834129333, 0.32604849338531494, 0.31912675499916077, 0.3139808475971222, 0.31386229395866394]","['000000438876.jpg', '000000187055.jpg', '000000080022.jpg', '000000223959.jpg', '000000039405.jpg']",1,A man in a white shirt and shorts playing tennis.,A man in a white shirt and shorts playing tennis.,"['A man in white shirt and black shorts playing tennis.', 'A man in white shirt and shorts playing a game of tennis.', 'A man in white shirt and wristbands playing tennis.', 'A man wearing a white tshirt hits a tennis ball.', 'An older man catching a fast moving tennis ball.']","[0.36322182416915894, 0.3618922531604767, 0.3598382771015167, 0.3585991859436035, 0.3541005849838257]","['000000223959.jpg', '000000493905.jpg', '000000521956.jpg', '000000162581.jpg', '000000187055.jpg']",0,A man in white shirt and shorts playing tennis.,A man in white shirt and shorts playing tennis.
000000149622.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000149622.jpg,"['Two small owls on a branch in a tree.', 'Two owls sitting together on a tree branch.', 'Two owls sitting on the limb of a tree.', 'a couple of birds that are on a branch', 'a couple of birds are standing on a branch']","[0.2869761288166046, 0.281948983669281, 0.2764894664287567, 0.26029083132743835, 0.24960440397262573]","['000000149622.jpg', '000000149622.jpg', '000000149622.jpg', '000000374551.jpg', '000000324818.jpg']",1,Two small owls on a branch in a tree.,Two small owls on a branch in a tree.,"['Two small owls on a branch in a tree.', 'Two owls sitting together on a tree branch.', 'Two owls sitting on the limb of a tree.', 'a couple of birds that are on a branch', 'a couple of birds are standing on a branch']","[0.3304198682308197, 0.326180636882782, 0.3240213692188263, 0.2858715355396271, 0.27612853050231934]","['000000149622.jpg', '000000149622.jpg', '000000149622.jpg', '000000374551.jpg', '000000324818.jpg']",1,Two small owls on a branch in a tree.,Two small owls on a branch in a tree.
000000209142.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000209142.jpg,"['A broccoli and pasta salad with oil and vinegar dressing.', 'there is a large bowl with vegetables and broccoli in it', 'The broccoli and cheese dish was sitting in a tin pan.', 'A wok with a cooked broccoli meal in it.', 'A pan of stir fried vegetables being cooked. ']","[0.29634368419647217, 0.2925993800163269, 0.2850956916809082, 0.28276708722114563, 0.27891483902931213]","['000000104612.jpg', '000000209142.jpg', '000000465585.jpg', '000000455267.jpg', '000000308430.jpg']",1,A bowl of mixed vegetables including broccoli and peas.,A bowl of mixed vegetables including broccoli and peas.,"['there is a large bowl with vegetables and broccoli in it', 'A broccoli and pasta salad with oil and vinegar dressing.', 'a close up of a bowl with vegetables with broccolli', 'The broccoli platter in the dish is mostly eaten up.', 'A wok with a cooked broccoli meal in it.']","[0.32978394627571106, 0.3295409083366394, 0.31378012895584106, 0.3059650659561157, 0.3040154278278351]","['000000209142.jpg', '000000104612.jpg', '000000314182.jpg', '000000527695.jpg', '000000455267.jpg']",1,A bowl of mixed vegetables including broccoli and peas.,A bowl of mixed vegetables including broccoli and peas.
000000134322.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000134322.jpg,"['A kite flown above a body of water with many spectators', 'Kite flying between water area and building complex, probably Japan.', 'People congregated around a lake flying a large kite. ', 'People are in the water with kites flying over them.', 'The men are trying to fly their kite by the water. ']","[0.378065824508667, 0.3704918920993805, 0.34663721919059753, 0.3315569758415222, 0.3224226236343384]","['000000134322.jpg', '000000134322.jpg', '000000134322.jpg', '000000308587.jpg', '000000514797.jpg']",1,A kite is flying above a body of water with many spectators watching.,A kite is flying above a body of water with many spectators watching.,"['A kite flown above a body of water with many spectators', 'People congregated around a lake flying a large kite. ', 'People hold flying kites in the air by the water', 'There are many people on this field flying kites', 'A field beside a lake is occupied by many kite flyers.']","[0.3430262506008148, 0.3249516785144806, 0.30432337522506714, 0.3031691908836365, 0.3029324412345886]","['000000134322.jpg', '000000134322.jpg', '000000236599.jpg', '000000293200.jpg', '000000193245.jpg']",1,A kite is flown above a body of water with many spectators.,A kite is flown above a body of water with many spectators.
000000007888.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000007888.jpg,"['Blurry photograph of a lamppost clock light on a street corner', 'A  view of a street light on route 66.', 'Several lamp are seen at the top of a treeless hill.', 'Four sided clock up on a black post. ', 'A street light that has some street signs on it.']","[0.31838300824165344, 0.30636531114578247, 0.30014166235923767, 0.2870257794857025, 0.28245165944099426]","['000000168330.jpg', '000000575372.jpg', '000000044699.jpg', '000000007888.jpg', '000000556498.jpg']",1,A four sided clock is on a black post.,A four sided clock is on a black post.,"['The image has a large cubed clock on a post.', 'A clock that is at the top of a pole.', 'A pedestal clock strikes 6:55 in a rainy sky.', 'Four sided clock up on a black post. ', 'Several lamp are seen at the top of a treeless hill.']","[0.32681888341903687, 0.3223828077316284, 0.3185587525367737, 0.31268060207366943, 0.3102319538593292]","['000000007888.jpg', '000000409542.jpg', '000000007888.jpg', '000000007888.jpg', '000000044699.jpg']",1,A large cubed clock on a pole in the middle of a field.,A large cubed clock on a pole in the middle of a field.
000000097337.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000097337.jpg,"['a cat sitting on a table next to a tv in a living room.', 'A picture of a screen in the living room. ', 'The TV is placed in a well decorated room.', 'The cat is setting in front of the TV.', 'A dog laying in a room near a television and dresser.']","[0.30662474036216736, 0.2978651523590088, 0.2974097728729248, 0.2954396605491638, 0.294317364692688]","['000000350054.jpg', '000000262227.jpg', '000000479248.jpg', '000000297085.jpg', '000000169076.jpg']",0,A cat sitting on a table next to a tv in a living room.,A cat sitting on a table next to a tv in a living room.,"['A television in a living room with magazines on the coffee table.', 'The TV is placed in a well decorated room.', 'A living room with two televisions decorated for the holiday.', 'An entertainment room set up with a table for two for coffee', 'A picture of a screen in the living room. ']","[0.32673218846321106, 0.3124333918094635, 0.3098132014274597, 0.3088586628437042, 0.30830118060112]","['000000166166.jpg', '000000479248.jpg', '000000166521.jpg', '000000029596.jpg', '000000262227.jpg']",0,A living room with a television and a couch.,A living room with a television and a couch.
000000332351.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000332351.jpg,"['A few para-surfers on the water near a beach.', 'Several people on the beach and some have surf boards. ', 'Several surfers paddling on their boards out in the ocean.', 'People on a beach and a line of surfboards.', 'there are many surfers that are in the water']","[0.3123621344566345, 0.3079579174518585, 0.30708375573158264, 0.2987818717956543, 0.2985110878944397]","['000000308587.jpg', '000000410456.jpg', '000000272148.jpg', '000000520659.jpg', '000000021879.jpg']",0,Several people on the beach and some have surfboards.,Several people on the beach and some have surfboards.,"['A few para-surfers on the water near a beach.', 'Several surfers paddling on their boards out in the ocean.', 'Several people are surfing or swimming at the ocean.', 'Surboarders are in the water and waiting on the shore.', 'Several people are riding the waves on their surfboards.']","[0.350734680891037, 0.338715136051178, 0.3383629322052002, 0.3342974781990051, 0.3283931016921997]","['000000308587.jpg', '000000272148.jpg', '000000021879.jpg', '000000515445.jpg', '000000295316.jpg']",0,Several people are surfing or swimming at the ocean.,Several people are surfing or swimming at the ocean.
000000398438.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000398438.jpg,"['The hands of a couple that is cutting a wedding cake.', 'A bride and groom cutting their wedding cake.', 'A bride and groom are cutting their wedding cake. ', 'A couple holding a knife and cutting their wedding cake together.', 'A married couple is in front of a wedding cake getting ready to cut it.']","[0.33384227752685547, 0.3234662413597107, 0.3136947751045227, 0.3130630850791931, 0.31077808141708374]","['000000398438.jpg', '000000031620.jpg', '000000092939.jpg', '000000092939.jpg', '000000146358.jpg']",1,A bride and groom are in front of a wedding cake getting ready to cut it.,A bride and groom are in front of a wedding cake getting ready to cut it.,"['A couple holding a knife and cutting their wedding cake together.', 'A bride and groom cutting their wedding cake.', 'A bride and groom about to cut into their cake', 'A bride and groom are cutting their wedding cake. ', 'a bride and groom couple cuts the wedding cake ']","[0.3461158573627472, 0.34294888377189636, 0.3422970175743103, 0.34175729751586914, 0.33885088562965393]","['000000092939.jpg', '000000031620.jpg', '000000031620.jpg', '000000092939.jpg', '000000263969.jpg']",0,A bride and groom are cutting their wedding cake.,A bride and groom are cutting their wedding cake.
000000194506.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000194506.jpg,"['Two brown bears playing open mouthed in a pond.', 'there are two brown bears that are playing together in the water', 'Two brown bears in water open their mouths to each other', 'Two adult bears play fight in the water.', 'The two big bears are fighting in the water with one another.']","[0.3272768259048462, 0.3243778645992279, 0.31905829906463623, 0.318674236536026, 0.3140702545642853]","['000000560266.jpg', '000000127955.jpg', '000000560266.jpg', '000000560266.jpg', '000000127955.jpg']",0,Two brown bears are playing in the water with one another.,Two brown bears are playing in the water with one another.,"['Two adult bears play fight in the water.', 'Two small bears playing in the water together', 'Two brown bears playing open mouthed in a pond.', 'Two bears are playing together in the water', 'there are two brown bears that are playing together in the water']","[0.3621073365211487, 0.3619731366634369, 0.3619503974914551, 0.36132189631462097, 0.36109212040901184]","['000000560266.jpg', '000000194506.jpg', '000000560266.jpg', '000000194506.jpg', '000000127955.jpg']",1,Two bears are playing together in the water.,Two bears are playing together in the water.
000000273493.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000273493.jpg,"['People playing tennis on a court surrounded by green hedges.', 'People are playing tennis behind a long fence.', 'two people playing a match of tennis on a court.', 'A man in white shirt and shorts playing a game of tennis.', 'tHERE ARE TWO MEN PLAYING TENNIS ON THE TENNIS COURT']","[0.32153087854385376, 0.31502869725227356, 0.31253764033317566, 0.3104260265827179, 0.31026962399482727]","['000000273493.jpg', '000000292225.jpg', '000000372577.jpg', '000000493905.jpg', '000000273493.jpg']",1,Two people playing a match of tennis on a court.,Two people playing a match of tennis on a court.,"['People playing tennis on a court surrounded by green hedges.', 'A person is playing tennis on a dark grass court.', 'A woman and man playing tennis on a field.', 'People are playing tennis behind a long fence.', 'tHERE ARE TWO MEN PLAYING TENNIS ON THE TENNIS COURT']","[0.3577422499656677, 0.3407220244407654, 0.3403069078922272, 0.3402501344680786, 0.3364526033401489]","['000000273493.jpg', '000000248112.jpg', '000000504389.jpg', '000000292225.jpg', '000000273493.jpg']",1,Two people playing tennis on a court with a fence and green hedges in the background.,Two people playing tennis on a court with a fence and green hedges in the background.
000000376206.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000376206.jpg,"['There is a surfer on a surfboard in a pipeline', 'A surfer riding the break on a small wave.', 'A surfer is riding a wave in light blue water.', 'a surfer in a red top is surfing on a white and green board', 'A surfer is riding on a small wave.']","[0.302547812461853, 0.29809820652008057, 0.2955905497074127, 0.29453468322753906, 0.29259297251701355]","['000000334530.jpg', '000000505451.jpg', '000000063154.jpg', '000000027972.jpg', '000000004765.jpg']",0,A surfer is riding a wave in light blue water.,A surfer is riding a wave in light blue water.,"['a surfer in a red top is surfing on a white and green board', 'A surfer on a white board riding a small wave.', 'There is a surfer on a surfboard in a pipeline', 'A man is surfing on a small wave.', 'A surfer riding the break on a small wave.']","[0.3388924300670624, 0.3323228359222412, 0.3258991837501526, 0.32322245836257935, 0.3216710388660431]","['000000027972.jpg', '000000532493.jpg', '000000334530.jpg', '000000051314.jpg', '000000505451.jpg']",0,A surfer riding the break on a small wave.,A surfer riding the break on a small wave.
000000211069.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000211069.jpg,"['THIS IS A FAMILY OF GIRAFFES RUNNING THROUGH THE BUSH', 'Some giraffes are walking around near some bushes.', 'A giraffe running away through grass toward trees.', 'Two giraffe moving very quickly in the woods.', 'Two giraffes walking around in the grass and dirt.']","[0.3301337659358978, 0.323923259973526, 0.3202672302722931, 0.31924575567245483, 0.318962037563324]","['000000450758.jpg', '000000211069.jpg', '000000392933.jpg', '000000211069.jpg', '000000221281.jpg']",1,Two giraffes walking around in the grass and dirt.,Two giraffes walking around in the grass and dirt.,"['Two giraffe moving very quickly in the woods.', 'Some giraffes are walking around near some bushes.', 'Some giraffes walking around on grass by trees.', 'THIS IS A FAMILY OF GIRAFFES RUNNING THROUGH THE BUSH', 'Two giraffes wander the open park in the same direction.']","[0.36053645610809326, 0.3558349013328552, 0.3485448658466339, 0.34782853722572327, 0.34190618991851807]","['000000211069.jpg', '000000211069.jpg', '000000460379.jpg', '000000450758.jpg', '000000261712.jpg']",1,Two giraffes are walking through a grassy area with trees in the background.,Two giraffes are walking through a grassy area with trees in the background.
000000002532.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000002532.jpg,"['Cross country skier skiing along a well-worn trail.', 'A man standing on skis at the bottom of a snow covered hill.', 'A man is standing on a snowy hills with his skiis.', 'A person cross country skiing across a snow filled plain.', 'A person standing on skies in the snow on top of a mountain.']","[0.31395068764686584, 0.3103237450122833, 0.3090018630027771, 0.30809304118156433, 0.3080286979675293]","['000000186042.jpg', '000000216516.jpg', '000000322724.jpg', '000000220764.jpg', '000000407002.jpg']",0,A man is standing on skies in the snow on top of a mountain.,A man is standing on skies in the snow on top of a mountain.,"['a man on skis standing on a snowy terrain ', 'A man standing on skis at the bottom of a snow covered hill.', 'a man standing on a pair of skis and coming down a snow covered hill', 'A skier stands on skis at the top of a snowy plateau.', 'A man with skis and ski poles is standing next to a hill covered in snow']","[0.34459108114242554, 0.3436830937862396, 0.3412981331348419, 0.3397478461265564, 0.33948710560798645]","['000000252507.jpg', '000000216516.jpg', '000000051712.jpg', '000000002532.jpg', '000000096825.jpg']",1,A skier stands on skis at the top of a snowy hill.,A skier stands on skis at the top of a snowy hill.
000000152771.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000152771.jpg,"['A bike in the middle of an empty parking lot next to trees', 'An empty parking lot features green trees and a single white bicycle.', 'A bicycle stands in the middle of an empty parking lot.', 'A bicycle parked in an empty parking lot by itself', 'A lone bicycle parked in a parking lot with cars parked on a street.']","[0.3545072078704834, 0.34875601530075073, 0.314939945936203, 0.30735400319099426, 0.283163845539093]","['000000152771.jpg', '000000152771.jpg', '000000152771.jpg', '000000152771.jpg', '000000152771.jpg']",1,A bicycle stands in the middle of an empty parking lot.,A bicycle stands in the middle of an empty parking lot.,"['A bike in the middle of an empty parking lot next to trees', 'An empty parking lot features green trees and a single white bicycle.', 'A bicycle stands in the middle of an empty parking lot.', 'Bicycle parked by the side of busy highway on a concrete slab. ', 'The bike is parked next to the empty bench. ']","[0.3719567656517029, 0.3601458668708801, 0.33426710963249207, 0.32778024673461914, 0.3270863890647888]","['000000152771.jpg', '000000152771.jpg', '000000152771.jpg', '000000224051.jpg', '000000388258.jpg']",1,A bike is parked in the middle of an empty parking lot surrounded by green trees.,A bike is parked in the middle of an empty parking lot surrounded by green trees.
000000213605.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000213605.jpg,"['Multiple colored bus passing beside a tiered building. ', 'A electric trolly bus driving in the middle of a street with a building behind it.', 'Trains and buses in a town with a large mountain behind it.', 'A white decorated bus is next to a building.', 'a bus sits parked next to a building ']","[0.3394852876663208, 0.30464017391204834, 0.2984006702899933, 0.29629454016685486, 0.2930520474910736]","['000000110784.jpg', '000000514376.jpg', '000000429109.jpg', '000000106048.jpg', '000000213605.jpg']",1,A white bus with colorful designs is driving down a street next to a building.,A white bus with colorful designs is driving down a street next to a building.,"['Multiple colored bus passing beside a tiered building. ', 'The rail trolley is driving in front of other automobiles. ', 'A bus traveling on a road next to cars with building in background.', 'A city white bus stopped at a bus stop in front of tall buldings.', 'a bus drives through a city street with a building in the background']","[0.36073920130729675, 0.3349209427833557, 0.33117279410362244, 0.33110782504081726, 0.32966041564941406]","['000000110784.jpg', '000000376625.jpg', '000000274272.jpg', '000000338625.jpg', '000000514376.jpg']",0,A white bus with a colorful design on the side is driving down a city street.,A white bus with a colorful design on the side is driving down a city street.
000000320743.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000320743.jpg,"['Boys with wide hats are riding elephants on the dirt.', 'Men in blue with hats are riding elephants.', 'A group of elephants being ridden by people wearing blue', 'People riding elephants by using baskets tied to their backs.', 'A group of people taking a ride on a group of elephants.']","[0.33723023533821106, 0.3371935486793518, 0.3197568356990814, 0.30427154898643494, 0.3004748821258545]","['000000320743.jpg', '000000320743.jpg', '000000320743.jpg', '000000132796.jpg', '000000107851.jpg']",1,A group of people wearing blue are riding elephants.,A group of people wearing blue are riding elephants.,"['Men in blue with hats are riding elephants.', 'A group of elephants being ridden by people wearing blue', 'A group of people taking a ride on a group of elephants.', 'People having fun riding elephants together at a park ', 'Several groups of people riding on the back of elephants.']","[0.34315717220306396, 0.33720630407333374, 0.3317728340625763, 0.32994920015335083, 0.32820895314216614]","['000000320743.jpg', '000000320743.jpg', '000000107851.jpg', '000000132796.jpg', '000000107851.jpg']",1,A group of people wearing blue are riding elephants.,A group of people wearing blue are riding elephants.
000000123213.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000123213.jpg,"['The batter is tapping his bat on home plate.', 'A batter swings as the catcher and umpire squat down behind him.', 'The umpire, catcher, and batter as soon as the batter had swung.', 'The player approaches home plate to take his turn at bat.', 'A batter swinging a bat at a baseball with the catcher and umpire behind him.']","[0.27961862087249756, 0.2748493254184723, 0.2737525403499603, 0.2724989056587219, 0.2704172134399414]","['000000072795.jpg', '000000129945.jpg', '000000281409.jpg', '000000507223.jpg', '000000084031.jpg']",0,A batter swings as the catcher and umpire squat down behind him.,A batter swings as the catcher and umpire squat down behind him.,"['Baseball player in blue and white uniform swinging at a ball. ', 'The player approaches home plate to take his turn at bat.', 'A baseball game is in action as a batter swings.', 'The batter is tapping his bat on home plate.', 'A major league baseball player is swinging the bat to hit the ball.  ']","[0.3185930550098419, 0.31163954734802246, 0.30857086181640625, 0.3058870732784271, 0.3053447902202606]","['000000239773.jpg', '000000507223.jpg', '000000486104.jpg', '000000072795.jpg', '000000281409.jpg']",0,A major league baseball player is swinging the bat to hit the ball.,A major league baseball player is swinging the bat to hit the ball.
000000465549.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000465549.jpg,"['A couple fighting each other over a wii remote control', 'ai man and a woman playing with a wii', 'A man and a woman playing a game on the Nintendo Wii.', 'A couple of guys playing on the nintendo wii at a gathering. ', 'Two women play a game in a living room.']","[0.316034197807312, 0.2980540692806244, 0.29263538122177124, 0.2913564443588257, 0.29117682576179504]","['000000234607.jpg', '000000319100.jpg', '000000234607.jpg', '000000474021.jpg', '000000215259.jpg']",0,Two people playing a game on the Nintendo Wii.,Two people playing a game on the Nintendo Wii.,"['ai man and a woman playing with a wii', 'A couple of guys playing on the nintendo wii at a gathering. ', 'One guy is showing another guy the intricacies of the Wii. ', 'A pair of smiling young people play a Wii game.', 'A man and woman playing a wii game.']","[0.329098105430603, 0.32789549231529236, 0.3241667151451111, 0.31480661034584045, 0.3138405382633209]","['000000319100.jpg', '000000474021.jpg', '000000556193.jpg', '000000465549.jpg', '000000036936.jpg']",1,A man and woman playing a wii game.,A man and woman playing a wii game.
000000101068.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000101068.jpg,"['A batter getting ready to hit his pitch.', 'The man is getting ready to hit the ball in the baseball game. ', 'this is a man spraying a trick with water', 'batter receiving a pitch at a baseball game', 'A baseball player attempting a bunt during a baseball game.']","[0.2953006327152252, 0.27728062868118286, 0.2768786549568176, 0.2764303982257843, 0.2761962115764618]","['000000043816.jpg', '000000217285.jpg', '000000046872.jpg', '000000123213.jpg', '000000485480.jpg']",0,A baseball player attempting a bunt during a baseball game.,A baseball player attempting a bunt during a baseball game.,"['this is a man spraying a trick with water', 'A pitcher at a baseball game who has just thrown the ball.', 'A pitcher throwing a baseball toward a batter.', 'A pitcher throws a baseball to a batter.', 'batter receiving a pitch at a baseball game']","[0.34480953216552734, 0.32895880937576294, 0.32710689306259155, 0.32290512323379517, 0.3154856264591217]","['000000046872.jpg', '000000153797.jpg', '000000447187.jpg', '000000311002.jpg', '000000123213.jpg']",0,A pitcher at a baseball game who has just thrown the ball.,A pitcher at a baseball game who has just thrown the ball.
000000325031.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000325031.jpg,"['A sculpture of an elephant, decorated with images of other animals.', 'An elephant statue with an opening of various drawings on it.', 'A ceramic elephant that is standing up on fake water.', 'a balloon elephant sits in the middle of a park area ', 'a statue of an elephant with a box on its back ']","[0.34848979115486145, 0.3352026045322418, 0.3215024769306183, 0.3073962926864624, 0.2959105670452118]","['000000325031.jpg', '000000325031.jpg', '000000325031.jpg', '000000325031.jpg', '000000166563.jpg']",1,A ceramic elephant that is standing up on fake water.,A ceramic elephant that is standing up on fake water.,"['An elephant statue with an opening of various drawings on it.', 'A sculpture of an elephant, decorated with images of other animals.', 'A ceramic elephant that is standing up on fake water.', 'Seats placed on top of an elephant that is standing outside. ', 'a balloon elephant sits in the middle of a park area ']","[0.35626885294914246, 0.34038612246513367, 0.32624393701553345, 0.32478418946266174, 0.3176102638244629]","['000000325031.jpg', '000000325031.jpg', '000000325031.jpg', '000000158945.jpg', '000000325031.jpg']",1,A ceramic elephant that is standing up on fake water.,A ceramic elephant that is standing up on fake water.
