,image_name,image_path,retrieved_captions,retrieved_scores,retrieved_image_names,hit@1,hit@5,hit@10,raw_rag,answer_rag,references,bleu_rag,rouge1_rag,rouge2_rag,rougeL_rag,clipscore_rag
112,000000022396.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000022396.jpg,"['a jumbo jet flies through the sky with the moon peeking out', 'a plane flying by a bright moon in the sky\n', 'an air plane in the sky with  a three quarter moon out', 'A airplane coming in for a landing with a full moon above it.', 'A large jet liner flying under the moon.', 'An airplane flying high with a full moon in the background. ', 'An airplane is flying in the sky below the moon.', 'A commercial plane flying by the perspective of a half moon.', 'Two airplanes having a close call in the sky.', 'Two planes fly in the air near each other.']","[0.34692588448524475, 0.33782973885536194, 0.33637043833732605, 0.33310890197753906, 0.32872387766838074, 0.3279673159122467, 0.31746017932891846, 0.308320015668869, 0.2807322144508362, 0.27799877524375916]","['000000022396.jpg', '000000022396.jpg', '000000022396.jpg', '000000214205.jpg', '000000214205.jpg', '000000214205.jpg', '000000214205.jpg', '000000022396.jpg', '000000135673.jpg', '000000135673.jpg']",1,1,1,An airplane flying in the sky below the moon.,An airplane flying in the sky below the moon.,"['a plane flying by a bright moon in the sky', 'an air plane in the sky with  a three quarter moon out', 'a jumbo jet flies through the sky with the moon peeking out', 'A passenger jet is flying across the sky.', 'A commercial plane flying by the perspective of a half moon.']",0.14113991930789777,0.5263157894736842,0.23529411764705882,0.4761904761904762,0.3240829110145569
113,000000205289.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000205289.jpg,"['A PICTURE OF A  MAN IN A TRUCK DATED 1917', 'A picture of an antique truck parked in a field.', 'An old truck in the field with three men', 'An older flat bed truck with equipment in it parked in a farm field with three men.', 'This is a picture of an old truck', 'The black and white photo shows a truck tilting a large cargo crate.', 'A large truck is parked beside an old, wooden bench.', 'A decoratively painted business truck for a motor company', 'A specialized transport truck displays a classic car.', 'A man driving an antique truck on a grassy field.']","[0.32637548446655273, 0.3157738447189331, 0.3136116862297058, 0.3132120966911316, 0.31270670890808105, 0.303244948387146, 0.3029322326183319, 0.29187384247779846, 0.29012343287467957, 0.2844049036502838]","['000000205289.jpg', '000000205289.jpg', '000000297022.jpg', '000000297022.jpg', '000000205289.jpg', '000000219271.jpg', '000000515266.jpg', '000000081394.jpg', '000000426372.jpg', '000000205289.jpg']",1,1,1,An old truck is parked in a field with a man standing beside it.,An old truck is parked in a field with a man standing beside it.,"['An old truck in the field near some building structures', 'A man driving an antique truck on a grassy field.', 'This is a picture of an old truck', 'A picture of an antique truck parked in a field.', 'A PICTURE OF A  MAN IN A TRUCK DATED 1917']",0.13157451999317168,0.5833333333333334,0.27272727272727276,0.5,0.3143051862716675
114,000000524742.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000524742.jpg,"['Colorful graffiti is on the side of a subway car. ', 'a city bus with some art on the side of the bus ', 'Different color paintings on the side of a building. ', 'The passenger train has elaborate spray paint on the side.', 'Empty parked train painted with large, colorful graffiti.', 'A cartoon dog is painted on the side of the passenger bus.', 'Closeup of a logo on a blue and red bus.', 'This is a picture of a interesting mural on a truck.', 'A store on the corner of the street is covered i graffiti.', 'A train car with art painted on its side ']","[0.31385549902915955, 0.31231099367141724, 0.3086170256137848, 0.299156129360199, 0.2957424819469452, 0.2949872314929962, 0.2937375605106354, 0.29249775409698486, 0.2907877564430237, 0.290763795375824]","['000000524742.jpg', '000000362682.jpg', '000000524742.jpg', '000000530466.jpg', '000000368456.jpg', '000000362682.jpg', '000000253002.jpg', '000000521052.jpg', '000000424975.jpg', '000000368456.jpg']",1,1,1,A colorful graffiti is on the side of a subway car.,A colorful graffiti is on the side of a subway car.,"['A wall covered in graffiti next to a sidewalk.', 'Different color paintings on the side of a building.', 'a picture of graffiti on a subway train.', 'Colorful graffiti is on the side of a subway car.', 'The parked bus is covered in colorful graffiti.']",0.8265168183793802,0.9523809523809523,0.9473684210526316,0.9523809523809523,0.3087712526321411
115,000000283113.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000283113.jpg,"['A hot dog and a bun with some mustard.', 'A hot dog with mustard and catchup on it', 'There is a chili dog in the bun.', 'there is a long hot dog that has toppings on it', 'A foot long hot dog sitting on top of a bun.', 'The hotdog is drizzled with yellow mustard and ketchup', 'A hot dog on a bun covered in ketchup and mustard.', 'A chili dog on a homemade bun is worth the wait.', 'A hot dog that has some ketchup and mustard on it.', 'Hot dog with mustard on it sitting on a white napkin. ']","[0.34786534309387207, 0.34240177273750305, 0.3414810597896576, 0.3359525203704834, 0.33576056361198425, 0.3355366587638855, 0.3353618383407593, 0.3323971927165985, 0.33140912652015686, 0.33085569739341736]","['000000464786.jpg', '000000311950.jpg', '000000548555.jpg', '000000548555.jpg', '000000523807.jpg', '000000311950.jpg', '000000311950.jpg', '000000548555.jpg', '000000523807.jpg', '000000464786.jpg']",0,0,0,A foot long hot dog with mustard and ketchup on it.,A foot long hot dog with mustard and ketchup on it.,"['A couple of hot dogs on a paper plate.', 'A hot dog is smothered with bacon, onions, and mustard.', 'The two hot dogs on the plate are ready to be eaten.', 'A hot dog in a bun is topped with mustard.', 'A plate of hot dog on a table with a glass']",0.052463410228614595,0.5714285714285713,0.2105263157894737,0.47619047619047616,0.346172034740448
116,000000575243.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000575243.jpg,"['A person walking down a street while holding an umbrella.', 'a person walking down the street holding an umbrella', 'A person is walking down a sidewalk holding an umbrella.', 'A man holding an umbrella on a sidewalk.', 'a man that is walking down the street with a umbrella', 'Lady walking on sidewalk in the rain with an umbrella over her head.', 'A man walking down a rain soaked road holding an umbrella.', 'A man standing on a street with a umbrella.', 'a person walking in the rain holding an open umbrella', 'a man is walking in the rain with an umbrella held close to his head']","[0.34989386796951294, 0.3471609055995941, 0.34634673595428467, 0.3459930419921875, 0.34549057483673096, 0.3407357931137085, 0.3395769000053406, 0.33151498436927795, 0.3313857913017273, 0.3295321762561798]","['000000575243.jpg', '000000557672.jpg', '000000575243.jpg', '000000163257.jpg', '000000575243.jpg', '000000402774.jpg', '000000493772.jpg', '000000288042.jpg', '000000402774.jpg', '000000575243.jpg']",1,1,1,A man is walking in the rain with an umbrella held close to his head.,A man is walking in the rain with an umbrella held close to his head.,"['A person walking down a street while holding an umbrella.', 'A BLACK AND WHITE PICTURE OF A PERSONA ND A UMBRELLA', 'A person is walking down a sidewalk holding an umbrella.', 'a man is walking in the rain with an umbrella held close to his head', 'a man that is walking down the street with a umbrella']",0.8666415730847504,1.0,1.0,1.0,0.3281365633010864
117,000000137294.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000137294.jpg,"['Man placing an item in an outdoor oven on a farm', 'A man is cooking in an outdoor state of the art commercial looking oven in the midst of a farm.', 'a man holds down an oven door as he looks into the oven', 'Two men are looking inside of a giant barbecue.', 'A man brushing oil onto a pig in an outdoor oven', 'A man preparing food on a large old oven.', 'A man holding an oven door open while he looks in it. ', 'a man putting a puppy inside of an oven.', 'There is a man opening the oven door.', 'A man smiles maniacly while putting a dog into an oven.']","[0.32956966757774353, 0.2940371036529541, 0.29228585958480835, 0.28947165608406067, 0.28412529826164246, 0.2809758186340332, 0.27995115518569946, 0.2794840931892395, 0.27750420570373535, 0.2744627296924591]","['000000137294.jpg', '000000137294.jpg', '000000213086.jpg', '000000263425.jpg', '000000263425.jpg', '000000033638.jpg', '000000213086.jpg', '000000064868.jpg', '000000213086.jpg', '000000064868.jpg']",1,1,1,A man is placing an item into an outdoor oven on a farm.,A man is placing an item into an outdoor oven on a farm.,"['A man reaching into a freezer while standing next to a woman in a park.', 'Man placing an item in an outdoor oven on a farm', 'A gentleman is removing food from a cooker in a yard.', 'A man is cooking in an outdoor state of the art commercial looking oven in the midst of a farm.', 'a man outside cooking at an event and serving customers']",0.5109955811291784,0.8333333333333333,0.6363636363636365,0.8333333333333333,0.32441994547843933
118,000000227765.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000227765.jpg,"['Overview of a pot of vegetable soup with wooden spoon on a stainless steel stove top.', 'The pot on the stove has chopped vegetables in it.', 'A large pot of vegetable soup with a large wooden spoon.', 'There are diced vegetables inside a saucepan on top of the stove.', 'A bunch of vegetables cooking in a pot.', 'The meal is being prepared in the big pot. ', 'a pot filled with a soup with a lot of carrots ', 'A wooden spoon in a soup pot on the stove.', 'A pot full of vegetables and ready to be cooked. ', 'This is a broccoli carrot soup with a lot of broth.']","[0.3085767328739166, 0.2996658980846405, 0.29814451932907104, 0.2971782982349396, 0.2898019850254059, 0.2894693613052368, 0.28933730721473694, 0.28752774000167847, 0.2802114188671112, 0.27337679266929626]","['000000227765.jpg', '000000393838.jpg', '000000227765.jpg', '000000393838.jpg', '000000393838.jpg', '000000227765.jpg', '000000227765.jpg', '000000227765.jpg', '000000393838.jpg', '000000123321.jpg']",1,1,1,A pot of vegetable soup with a wooden spoon on a stainless steel stove top.,A pot of vegetable soup with a wooden spoon on a stainless steel stove top.,"['The meal is being prepared in the big pot.', 'Overview of a pot of vegetable soup with wooden spoon on a stainless steel stove top.', 'A wooden spoon in a soup pot on the stove.', 'A large pot of vegetable soup with a large wooden spoon.', 'a pot filled with a soup with a lot of carrots']",0.7617310946271464,0.9032258064516129,0.8275862068965518,0.9032258064516129,0.30230310559272766
119,000000000785.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000000785.jpg,"['A woman in a red jacket skiing down a slope', 'A woman in a black jacket with skis on a slope.', 'A woman on skis in front of people on a slope.', 'A woman is on skis on the ski slope.', 'A woman on skis on a ski slope posing for a picture.', 'A woman on skis standing sideways in the snow.', 'A woman riding skis down a snow covered slope.', 'A woman riding skis across snow covered ground.', 'A female skier stops and poses for a picture', 'A women who is standing in the snow on skis.']","[0.36007601022720337, 0.34970685839653015, 0.3454313576221466, 0.3450033664703369, 0.3441663384437561, 0.34296268224716187, 0.3409644663333893, 0.3407122790813446, 0.339507132768631, 0.33839648962020874]","['000000000785.jpg', '000000309655.jpg', '000000309655.jpg', '000000343453.jpg', '000000064462.jpg', '000000327605.jpg', '000000118921.jpg', '000000439522.jpg', '000000064462.jpg', '000000327605.jpg']",1,1,1,A woman in a red jacket skiing down a slope.,A woman in a red jacket skiing down a slope.,"['A woman posing for the camera standing on skis.', 'a woman standing on skiis while posing for the camera', 'A woman in a red jacket skiing down a slope', 'A young woman is skiing down the mountain slope.', 'a person on skis makes her way through the snow']",0.9036020036098448,1.0,1.0,1.0,0.35944342613220215
120,000000012120.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000012120.jpg,"['A doubles tennis match on a blue court', 'A tennis match of doubles is taking place in a full stadium', 'a man plays tennis in front of a large audience', 'Two women play tennis on a blue court.', 'Adult players during match play on blue court.', 'A tennis player is playing tennis while a crowd watches.', 'The woman is playing tennis while a crowd watches.', 'Two women playing in a professional tennis match.', 'A tennis player in a crowded arena waits for the next volley.', 'A man playing in a tennis match with a large crowd']","[0.3434317111968994, 0.3369850516319275, 0.32903793454170227, 0.3282381296157837, 0.32222780585289, 0.32054945826530457, 0.32045790553092957, 0.32022595405578613, 0.32021450996398926, 0.31676483154296875]","['000000440184.jpg', '000000039405.jpg', '000000261097.jpg', '000000012120.jpg', '000000440184.jpg', '000000236426.jpg', '000000427997.jpg', '000000012120.jpg', '000000005586.jpg', '000000189775.jpg']",0,1,1,Two women playing in a professional tennis match.,Two women playing in a professional tennis match.,"['A couple of women playing a game of tennis on a tennis court.', 'Two women play tennis on a blue court.', 'Two women playing in a professional tennis match.', 'a couple of people that are on a tennis court', 'Two women playing tennis at a professional court.']",1.0,1.0,1.0,1.0,0.3202260434627533
121,000000147729.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000147729.jpg,"['People at a public event using cell phones to take pictures of the event.', 'A young boy is recording a performance on a cellphone of several people.', 'some people sitting and one man looking at his cellphone', 'Guy sitting down and using his cell during the party', 'People in an audience taking pictures with their cell phones.', 'People gathered taking pictures with a cell phone.', 'A person on a cell phone in a group of people.', 'A man in a crowd taking pictures with a cell phone.', 'A child watching an event and taking a picture with his cell phone.', 'A young guy on a cell phone by a crowd of people.']","[0.3499724268913269, 0.3481225073337555, 0.3447810709476471, 0.3446323275566101, 0.34099721908569336, 0.33752137422561646, 0.33508649468421936, 0.33425143361091614, 0.32859110832214355, 0.32574835419654846]","['000000326541.jpg', '000000259597.jpg', '000000147729.jpg', '000000498747.jpg', '000000326541.jpg', '000000147729.jpg', '000000498747.jpg', '000000147729.jpg', '000000259597.jpg', '000000498747.jpg']",0,1,1,"A group of people are gathered in an audience, with one man in the foreground looking at his cell phone.","A group of people are gathered in an audience, with one man in the foreground looking at his cell phone.","['People gathered taking pictures with a cell phone.', 'A man holding up his smart phone to take a picture.', 'a man holding his cell phone up in a crowd', 'some people sitting and one man looking at his cellphone', 'A man in a crowd taking pictures with a cell phone.']",0.0887067909105404,0.4285714285714285,0.21428571428571427,0.4,0.35018253326416016
122,000000400815.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000400815.jpg,"['This veteran traveler is satisfied with the lift, riding in the back of a pickup truck.', 'The older man is sitting in the bed of a truck. ', 'An old man sits in the back of a truck.', 'A man sitting in the back of a truck.', 'A man is sitting in the flatbed of a truck.', 'A man on a motorcycle resting on the side of a country road', 'a man is sitting on top of a green truck', 'A man with fruit on the back of a pickup truck.', 'a person in a car sits next to a top with a hat on', 'A MAN IS SMILING SITTING ON A MOTOR BIKE ']","[0.3757355511188507, 0.31098607182502747, 0.29704582691192627, 0.29357457160949707, 0.2846871614456177, 0.2819330394268036, 0.2743358016014099, 0.26949137449264526, 0.2662751376628876, 0.26445990800857544]","['000000400815.jpg', '000000400815.jpg', '000000400815.jpg', '000000400815.jpg', '000000400815.jpg', '000000551794.jpg', '000000018837.jpg', '000000260261.jpg', '000000053529.jpg', '000000491090.jpg']",1,1,1,A man is sitting in the back of a truck.,A man is sitting in the back of a truck.,"['A man sitting in the back of a truck.', 'A man is sitting in the flatbed of a truck.', 'An old man sits in the back of a truck.', 'This veteran traveler is satisfied with the lift, riding in the back of a pickup truck.', 'The older man is sitting in the bed of a truck.']",1.0,0.9473684210526316,0.823529411764706,0.9473684210526316,0.29251033067703247
123,000000494913.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000494913.jpg,"['A basic living with a TV, couch, and rack, ', 'An entertainment room set up with a table for two for coffee', 'The spaceous living room has a large television and a fireplace.', 'Fully decorated basement has no people in it.', 'A person is playing a Wii golf game in a living room. ', 'A living room with two televisions decorated for the holiday.', 'a small room with living room and dining room stuff', 'A picture of someones living room white a person is watching TV.', 'a man plays Wii Sports boxing in a very messy living room', 'The living room is nicely cleaned and organized.']","[0.31080305576324463, 0.3034224510192871, 0.30100327730178833, 0.29876455664634705, 0.2977920472621918, 0.29711294174194336, 0.29691800475120544, 0.2968936860561371, 0.2956029176712036, 0.2938196361064911]","['000000233825.jpg', '000000029596.jpg', '000000195754.jpg', '000000124659.jpg', '000000454067.jpg', '000000166521.jpg', '000000029596.jpg', '000000494913.jpg', '000000195842.jpg', '000000575970.jpg']",0,0,1,A living room with a fireplace and a television on a stand.,A living room with a fireplace and a television on a stand.,"['Residential living room with fireplace and large television.', 'A man watches TV from his couch in a living room', 'A picture of someones living room white a person is watching TV.', 'A man relaxing on the couch watching television', 'A person sitting a the couch in a living room.']",0.12605968092174913,0.6,0.33333333333333326,0.6,0.2559952139854431
124,000000136915.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000136915.jpg,"['A man is holding a baseball bat next to a Military dressed man. ', 'A service man is looking at his cel phone.', 'Two military personnel cutting and serving cake. ', 'A pair of military personnel cutting and serving a cake.', 'A man in uniform is looking at his phone.', 'A man standing at a counter talking to a woman.', 'A man stands next to a copier machine', 'military personnel cutting up pieces of cake to be passed out.', 'Two military men being honored with an award.', 'Two men standing in room playing a game with Nintendo Wii controllers.']","[0.30135345458984375, 0.27470505237579346, 0.26809313893318176, 0.2665984630584717, 0.2628001868724823, 0.2612632215023041, 0.2533504366874695, 0.2473500818014145, 0.24687619507312775, 0.24665115773677826]","['000000136915.jpg', '000000228214.jpg', '000000434459.jpg', '000000434459.jpg', '000000228214.jpg', '000000482436.jpg', '000000037670.jpg', '000000434459.jpg', '000000453166.jpg', '000000491366.jpg']",1,1,1,A man in a suit is holding a baseball bat next to a military man.,A man in a suit is holding a baseball bat next to a military man.,"['A man who is looking at a baseball bat.', 'A man standing with a baseball bat in a room.', 'A man is holding a baseball bat next to a Military dressed man.', 'a guy showing another guy a base ball bat', 'A man looking down at a baseball bat that he is holding in his hands']",0.5607900239988007,0.8571428571428571,0.6923076923076924,0.8571428571428571,0.30271589756011963
125,000000162035.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000162035.jpg,"['A sign with teddy bears on it is advertising a tea room.', 'A teddy bear store is decorated with signs and bears.', 'A sign on a sidewalk has a teddy bear on it.', 'a sign with teddy bears and some people walking on a wet street', 'The store front of a teddy bear shop ', 'A person walking down a street past a teddy bear sign.', 'Teddy bears do want to be ice hockey players.', ""A teddy bear under some furniture that appears to be turned on it's side."", 'A view of a store that sells teddy bears. There is a huge display in the window.', 'A teddy bear that appears to be made out of wood.']","[0.44585877656936646, 0.3667255640029907, 0.3573872148990631, 0.3516336679458618, 0.34291645884513855, 0.32544055581092834, 0.32052019238471985, 0.31699326634407043, 0.31671079993247986, 0.3067181408405304]","['000000162035.jpg', '000000094185.jpg', '000000162035.jpg', '000000162035.jpg', '000000094185.jpg', '000000162035.jpg', '000000328030.jpg', '000000446703.jpg', '000000474293.jpg', '000000189436.jpg']",1,1,1,A sign with teddy bears on it is advertising a tea room.,A sign with teddy bears on it is advertising a tea room.,"['A sign with teddy bears on it is advertising a tea room.', 'A fold out sign sitting on a rainy sidewalk.', 'A sign on a sidewalk has a teddy bear on it.', 'a sign with teddy bears and some people walking on a wet street', 'A person walking down a street past a teddy bear sign.']",1.0,1.0,1.0,1.0,0.44585883617401123
126,000000367569.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000367569.jpg,"['A living area congaing a couch, table, piano and fireplace.', 'A living room has a fireplace and a piano.', 'a fireplace a table couch piano lights and a picture', 'A living room with fireplace, table, and piano.', 'a living room with a couch and piano ', 'A living room with an old fireplace and desk.', 'A living room has a couch, a chair, and a fireplace.', 'The living room is clean and is ready to be used. ', 'The chair and couch are in the room with the fireplace.', 'A daybed in a sitting rooms with a fireplace.']","[0.34266915917396545, 0.33612483739852905, 0.3337588906288147, 0.33003169298171997, 0.31152093410491943, 0.311271071434021, 0.3057500422000885, 0.305550217628479, 0.30542778968811035, 0.30492639541625977]","['000000367569.jpg', '000000367569.jpg', '000000367569.jpg', '000000367569.jpg', '000000089045.jpg', '000000016958.jpg', '000000031248.jpg', '000000344621.jpg', '000000453722.jpg', '000000532901.jpg']",1,1,1,"A living room with a fireplace, piano, and a couch.","A living room with a fireplace, piano, and a couch.","['A living room has a fireplace and a piano.', 'A fireplace sitting below a picture mounted to a wall.', 'A living room with fireplace, table, and piano.', 'A living area congaing a couch, table, piano and fireplace.', 'a fireplace a table couch piano lights and a picture']",0.3356891925037239,0.8421052631578948,0.47058823529411764,0.7368421052631577,0.320253849029541
127,000000507037.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000507037.jpg,"['Many bicyclists are gathering at the taco truck', 'Crowd standing outside of a bike show event.', 'a gathering outside on the lawn of city hall', 'A group of people visit and eat food outside city hall.', 'People standing on the street by parked bicycles with a skateboard', 'A large group of people watching a bu g group of bikers go by.', 'A group of people by a building with a flag at half mast.', 'People riding bikes between a food truck and a building.', 'A CROWD OF PEOPLE OUTSIDE STANDING IN FRONT OF A BUILDING ', 'The bicycle is locked to the metal pole as the young man waits to board the mass  transit train.']","[0.31587937474250793, 0.3109295666217804, 0.3030394911766052, 0.30176371335983276, 0.30087822675704956, 0.2980363368988037, 0.29671573638916016, 0.2947016656398773, 0.2941577732563019, 0.2907545864582062]","['000000259640.jpg', '000000078748.jpg', '000000507037.jpg', '000000507037.jpg', '000000279278.jpg', '000000343561.jpg', '000000507037.jpg', '000000259640.jpg', '000000546823.jpg', '000000492937.jpg']",0,1,1,A large group of people standing outside on the lawn of city hall.,A large group of people standing outside on the lawn of city hall.,"['a gathering outside on the lawn of city hall', 'A group of people standing outside of a building.', 'A group of people visit and eat food outside city hall.', 'A group of people by a building with a flag at half mast.', 'Individauls gathered outside a building and an American flag at half mast.']",0.7033686408407427,0.7272727272727274,0.6,0.7272727272727274,0.2729981541633606
128,000000338560.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000338560.jpg,"['a blue and yellow fire hydrant sitting on the sidewalk next to a quiet street', 'A blue and yellow fire hydrant on the side of a road.', 'A blue fire hydrant posed on a street corner in a city.', 'A blue water hydrant on a pavement near the road', 'A yellow fire hydrant on a sidewalk by a storefront.', 'a hydrant  well tired up placed at the middle of the town', 'A multicolored fire hydrant that is on the sidewalk.', 'A fire hydrant on the side of the street.', 'A fire hydrant in the middle of the street curbside', 'A fire hydrant is sitting on a street corner.']","[0.4233458936214447, 0.4103161692619324, 0.40421995520591736, 0.3917655348777771, 0.384951651096344, 0.3824157118797302, 0.3816356360912323, 0.37795791029930115, 0.37685322761535645, 0.37594929337501526]","['000000338560.jpg', '000000338560.jpg', '000000338560.jpg', '000000338560.jpg', '000000293474.jpg', '000000193717.jpg', '000000344909.jpg', '000000008899.jpg', '000000417779.jpg', '000000204871.jpg']",1,1,1,A blue and yellow fire hydrant sitting on the sidewalk next to a quiet street.,A blue and yellow fire hydrant sitting on the sidewalk next to a quiet street.,"['A blue fire hydrant posed on a street corner in a city.', 'A blue water hydrant on a pavement near the road', 'a blue and yellow fire hydrant sitting on the sidewalk next to a quiet street', 'A blue and yellow fire hydrant on the side of a road.', 'A fire hydrant on a sidewalk of a city']",0.9253911813809743,1.0,1.0,1.0,0.4217681884765625
129,000000013004.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000013004.jpg,"['A peeled banana and sauce on a plate.', 'The banana is laying next to an almost empty bowl.', 'a bowl of food next to a very close banana', 'A bowl with something in it with a banana next to it', 'a banana is laying on a small plate', 'A opened peeld banana half way eatened. ', 'A banana that is sitting on a plate.', 'odd meal on a plate with bananas and gravy', 'A banana and a nearly empty bowl of food resting on top of a table.', 'A dessert dish includes sprigs for garnish on this banana dish.']","[0.3871934115886688, 0.3704908788204193, 0.3692253828048706, 0.361088365316391, 0.35995569825172424, 0.3541751205921173, 0.3522639870643616, 0.3434053957462311, 0.34168386459350586, 0.34006866812705994]","['000000013004.jpg', '000000348708.jpg', '000000348708.jpg', '000000348708.jpg', '000000013004.jpg', '000000190853.jpg', '000000013004.jpg', '000000165351.jpg', '000000348708.jpg', '000000188906.jpg']",1,1,1,A peeled banana and sauce on a plate.,A peeled banana and sauce on a plate.,"['a banana is laying on a small plate', 'A banana that is sitting on a plate.', 'A banana sitting next to a dollop of butterscotch.', 'A white plate topped with a banana and pudding.', 'A peeled banana and sauce on a plate.']",1.0,1.0,1.0,1.0,0.3871934115886688
130,000000140076.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000140076.jpg,"['The table has been decorated with a very modern look.', 'A dining room has a dining table and chairs, wall tapestry, and bar cart.', 'A table that has a vase on it near a blanket hanging on a wall.', 'An entertainment room set up with a table for two for coffee', 'A dining table sits with a table cloth, near bright, open windows.', 'a brown table with some different colored flowers', 'THIS IS A PICTURE OF A WELL DECORATED ROOM', 'A mosaic of vases hung on a wall.', 'The decor in this house is out of date.', 'A view of a table with a vase on the middle of it.']","[0.26228904724121094, 0.2571890652179718, 0.255267858505249, 0.2544180750846863, 0.24777933955192566, 0.24686598777770996, 0.24573497474193573, 0.2393757551908493, 0.23848149180412292, 0.23407800495624542]","['000000140076.jpg', '000000140076.jpg', '000000140076.jpg', '000000029596.jpg', '000000396526.jpg', '000000161397.jpg', '000000473821.jpg', '000000097585.jpg', '000000068833.jpg', '000000140076.jpg']",1,1,1,"A dining room with a table, chairs, a bar cart, and a colorful quilt hanging on the","A dining room with a table, chairs, a bar cart, and a colorful quilt hanging on the","['A made up dinner table with a flower vase on the table.', 'A dining room has a dining table and chairs, wall tapestry, and bar cart.', 'The table has been decorated with a very modern look.', 'A view of a table with a vase on the middle of it.', 'A table that has a vase on it near a blanket hanging on a wall.']",0.10328358154560094,0.5806451612903226,0.21428571428571427,0.5161290322580646,0.30108582973480225
131,000000331317.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000331317.jpg,"['A shot of a clock in the train station.', 'A clock in a building in front of windows.', 'there is a large gold clock at some type of station', 'The side of the building has a large clock and several windows.', 'A large ornate metal clock rests beside a miniature clock, also, featuring great detail, both of which stand behind a pane of glass that  also shows the view from outside. ', 'A building with a lot of windows and large clock outside.', 'A fancy metal cloth is seen against huge barred windows at a stone train station.', 'A clock in a brightly lit room with windows.', 'A large clock standing in front a building with lots of windows.', 'An intricate metal clock on the face of a building']","[0.36252090334892273, 0.351960152387619, 0.3376217186450958, 0.3260161578655243, 0.32462120056152344, 0.32419446110725403, 0.3221740424633026, 0.32104095816612244, 0.32080385088920593, 0.32049599289894104]","['000000581482.jpg', '000000581482.jpg', '000000331317.jpg', '000000076211.jpg', '000000482487.jpg', '000000331317.jpg', '000000581482.jpg', '000000581482.jpg', '000000173057.jpg', '000000424135.jpg']",0,1,1,A large ornate metal clock stands in front of a building with many windows.,A large ornate metal clock stands in front of a building with many windows.,"['A wall mounted golden clock on the side of a building.', 'A building with a lot of windows and large clock outside.', 'A clock reads almost 2:30 with a building behind it', 'there is a large gold clock at some type of station', 'A clock set up in front of windows where you can see the shadows of people inside.']",0.1169881298948059,0.64,0.17391304347826086,0.4,0.3462257981300354
132,000000289222.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000289222.jpg,"['A signal light glows red by the street sign. ', 'A traffic light with a frowning face on the red light and a city street and buildings behind it.', 'A traffic light in front of a tall building with red lights at the top. ', 'A traffic light with an orange and a red having faces drawn on them.', 'A traffic signal next to two other traffic signals.', 'A traffic light with little faces to help people know what to do.', 'A traffic light near a street sign is red.', 'The sign is now at a red light.', 'A traffic signal at an intersection depicting ""horse crossing"".', 'A red arrow light at a city street intersection']","[0.3485325574874878, 0.3469494879245758, 0.3343431055545807, 0.33179590106010437, 0.33001282811164856, 0.32642969489097595, 0.32525643706321716, 0.3249901831150055, 0.3245883584022522, 0.3241802752017975]","['000000284762.jpg', '000000531134.jpg', '000000351559.jpg', '000000531134.jpg', '000000522751.jpg', '000000531134.jpg', '000000284762.jpg', '000000069138.jpg', '000000289222.jpg', '000000284762.jpg']",0,0,1,A traffic light with a face drawn on the red light is at an intersection.,A traffic light with a face drawn on the red light is at an intersection.,"['A street light that shows, horse crossing on it.', 'A traffic signal at an intersection depicting ""horse crossing"".', 'A pole with stop lights and a horse walking sign.', 'Street sign in the shape of a person riding a horse with a person under.', 'The light shows safe for animal crossing on the street.']",0.05757575636202255,0.4166666666666667,0.2727272727272727,0.4166666666666667,0.345409631729126
